BTOP_WINS,BTOP_LOSSES,BTOP_LEAGUE_POINTS,BJGL_WINS,BJGL_LOSSES,BJGL_LEAGUE_POINTS,BMID_WINS,BMID_LOSSES,BMID_LEAGUE_POINTS,BBOT_WINS,BBOT_LOSSES,BBOT_LEAGUE_POINTS,BSUP_WINS,BSUP_LOSSES,BSUP_LEAGUE_POINTS,RTOP_WINS,RTOP_LOSSES,RTOP_LEAGUE_POINTS,RJGL_WINS,RJGL_LOSSES,RJGL_LEAGUE_POINTS,RMID_WINS,RMID_LOSSES,RMID_LEAGUE_POINTS,RBOT_WINS,RBOT_LOSSES,RBOT_LEAGUE_POINTS,RSUP_WINS,RSUP_LOSSES,RSUP_LEAGUE_POINTS
573,537,631,184,155,492,352,280,725,259,235,624,1197,1142,915,245,201,857,374,323,774,718.0,669.0,671.0,390.0,330.0,870.0,413.0,377.0,742.0
62,27,90,743,641,1464,1197,1142,915,724,660,1073,531,421,1061,3,3,68,581,528,919,275.0,200.0,1426.0,812.0,747.0,1139.0,559.0,486.0,1069.0
431,359,1435,233,177,994,177,123,1015,668,587,1140,356,294,950,293,238,1018,22,11,100,1197.0,1142.0,915.0,532.0,484.0,935.0,788.0,720.0,958.0
565,531,536,238,198,604,1197,1142,915,339,287,505,781,723,708,1047,1012,556,233,177,994,733.0,703.0,632.0,787.0,725.0,701.0,77.0,44.0,280.0
63,35,291,402,345,856,1197,1142,915,362,302,1120,772,711,981,213,164,872,662,590,1059,112.0,75.0,666.0,544.0,466.0,966.0,7.0,4.0,1.0
213,164,872,772,711,981,177,123,1015,362,302,1120,136,66,1196,355,278,766,60,13,1,1197.0,1142.0,915.0,544.0,466.0,966.0,526.0,470.0,973.0
48,26,152,419,358,704,1197,1142,915,291,225,1393,391,356,696,3,3,68,517,448,1125,653.0,637.0,650.0,808.0,756.0,741.0,897.0,824.0,991.0
409,388,636,278,247,528,517,448,1125,332,271,1259,787,725,701,48,26,152,87,29,640,1197.0,1142.0,915.0,51.0,21.0,83.0,897.0,824.0,991.0
1072,1013,988,668,587,1140,869,813,1009,117,66,709,1197,1142,915,3,3,68,600,548,722,773.0,709.0,1076.0,294.0,241.0,1096.0,897.0,824.0,991.0
193,152,834,138,104,691,10,5,75,372,315,782,419,358,704,350,297,941,744,641,1481,573.0,537.0,631.0,64.0,27.0,27.0,1198.0,1144.0,895.0
567,506,983,419,358,704,1197,1142,915,362,302,1120,565,473,1103,7,3,48,744,641,1481,662.0,590.0,1059.0,615.0,539.0,1044.0,379.0,321.0,891.0
531,483,862,9,9,78,312,268,778,806,743,1102,650,596,946,16,19,63,3,3,68,105.0,60.0,796.0,443.0,348.0,819.0,212.0,178.0,666.0
531,483,862,455,405,1016,16,19,63,806,743,1102,650,596,946,11,4,79,375,325,621,105.0,60.0,796.0,204.0,143.0,754.0,328.0,240.0,1600.0
114,64,647,814,756,944,609,542,1104,437,389,780,650,596,946,409,388,636,79,47,258,100.0,56.0,821.0,276.0,196.0,1240.0,544.0,466.0,966.0
340,296,814,575,518,947,814,756,944,117,66,709,346,293,858,751,697,773,177,123,1015,315.0,248.0,979.0,504.0,452.0,1024.0,658.0,598.0,1044.0
245,200,875,116,72,628,425,359,1086,780,721,747,786,714,1029,340,296,814,150,93,847,177.0,123.0,1015.0,294.0,241.0,1096.0,658.0,598.0,1044.0
533,477,1023,923,854,1011,358,321,840,806,743,1102,4,2,28,240,176,1075,211,166,731,869.0,814.0,991.0,523.0,480.0,604.0,658.0,598.0,1044.0
4,2,28,138,104,691,425,359,1086,117,66,709,650,596,946,814,756,944,419,358,704,358.0,321.0,840.0,448.0,410.0,733.0,744.0,641.0,1481.0
374,323,774,429,373,960,415,339,1196,9,9,67,650,596,946,537,475,971,10,5,75,16.0,19.0,63.0,504.0,452.0,1024.0,897.0,824.0,991.0
315,270,826,614,568,765,512,457,815,736,704,618,650,596,946,374,323,774,291,225,1393,718.0,669.0,671.0,796.0,737.0,1013.0,359.0,297.0,944.0
536,475,954,304,227,1370,142,87,817,812,747,1139,650,596,946,315,270,826,614,568,765,262.0,206.0,991.0,786.0,715.0,1011.0,668.0,607.0,988.0
63,35,291,662,590,1059,275,241,741,390,330,870,650,596,946,315,270,826,1288,1238,826,384.0,323.0,945.0,614.0,568.0,765.0,571.0,497.0,1234.0
577,531,901,600,548,722,425,359,1086,91,45,209,650,596,946,884,806,1001,60,13,1,465.0,417.0,876.0,448.0,410.0,733.0,724.0,665.0,1039.0
557,493,1251,907,854,920,236,169,1061,321,246,1225,650,596,946,213,164,872,467,377,1342,548.0,486.0,1059.0,294.0,241.0,1096.0,571.0,497.0,1234.0
575,499,1442,600,548,722,728,658,887,6,2,56,651,602,587,567,506,983,671,604,1234,633.0,579.0,911.0,9.0,9.0,67.0,658.0,598.0,1044.0
622,581,624,886,860,860,224,172,621,71,61,399,537,483,379,515,464,858,345,304,663,203.0,167.0,559.0,358.0,320.0,265.0,281.0,240.0,488.0
73,41,153,284,251,173,796,755,552,68,35,79,446,404,665,515,464,858,499,464,703,678.0,607.0,772.0,141.0,99.0,334.0,241.0,185.0,582.0
515,464,858,330,263,1298,64,38,303,663,607,891,576,506,1197,455,405,1016,362,302,1120,366.0,307.0,1001.0,390.0,330.0,870.0,565.0,473.0,1103.0
515,464,858,348,316,603,607,578,501,348,292,627,281,240,488,921,881,516,500,466,585,352.0,302.0,678.0,190.0,142.0,469.0,1112.0,1068.0,683.0
6,3,31,886,860,860,13,5,31,294,248,856,1018,968,755,515,464,858,724,660,1073,415.0,370.0,528.0,161.0,123.0,676.0,1112.0,1068.0,683.0
515,464,858,500,464,618,240,204,625,196,153,526,446,404,665,105,51,584,1121,1083,729,896.0,858.0,519.0,651.0,602.0,587.0,359.0,297.0,944.0
374,323,774,500,464,618,147,112,849,523,451,1280,504,450,873,515,464,858,814,748,1207,593.0,543.0,730.0,728.0,669.0,964.0,438.0,385.0,943.0
515,464,858,19,8,87,796,755,552,161,121,712,466,389,820,356,294,950,682,639,712,409.0,388.0,636.0,506.0,457.0,721.0,392.0,336.0,673.0
515,464,858,174,134,722,796,755,552,161,121,712,552,497,704,409,388,636,682,639,712,659.0,610.0,562.0,165.0,117.0,736.0,466.0,389.0,820.0
515,464,858,14,15,53,199,161,458,196,153,526,552,497,704,356,319,682,420,372,665,121.0,97.0,256.0,161.0,123.0,676.0,403.0,347.0,568.0
515,464,858,275,241,741,718,669,671,51,21,83,391,344,602,426,396,602,896,857,540,682.0,640.0,612.0,175.0,135.0,720.0,420.0,372.0,665.0
273,220,519,280,248,581,622,578,497,711,676,544,336,315,607,515,464,858,467,433,620,346.0,324.0,492.0,157.0,135.0,265.0,152.0,118.0,555.0
445,397,658,515,464,858,375,325,621,361,327,576,1034,970,887,129,72,875,227,185,706,94.0,73.0,375.0,608.0,572.0,320.0,897.0,824.0,991.0
515,464,858,681,652,479,27,7,0,193,168,466,377,315,439,821,784,475,859,819,613,733.0,703.0,632.0,161.0,123.0,676.0,619.0,546.0,816.0
515,464,858,1204,1179,462,362,327,515,639,611,303,199,161,458,6,1,16,496,459,745,38.0,32.0,60.0,431.0,367.0,593.0,864.0,830.0,537.0
361,327,576,581,547,678,312,268,778,532,484,935,664,637,540,515,464,858,844,778,734,448.0,410.0,733.0,742.0,710.0,668.0,715.0,625.0,823.0
515,464,858,19,8,87,27,31,54,270,227,438,863,830,519,1047,1012,556,496,459,745,224.0,181.0,694.0,592.0,564.0,434.0,1065.0,1021.0,537.0
515,464,858,575,518,947,548,486,1059,294,241,1096,538,482,1234,315,270,826,741,668,990,465.0,417.0,876.0,516.0,466.0,747.0,565.0,473.0,1103.0
561,511,822,681,652,479,438,417,418,569,523,817,114,64,647,515,464,858,67,37,458,426.0,364.0,668.0,499.0,464.0,703.0,575.0,541.0,594.0
