BTOP_WINS,BTOP_LOSSES,BTOP_LEAGUE_POINTS,BJGL_WINS,BJGL_LOSSES,BJGL_LEAGUE_POINTS,BMID_WINS,BMID_LOSSES,BMID_LEAGUE_POINTS,BBOT_WINS,BBOT_LOSSES,BBOT_LEAGUE_POINTS,BSUP_WINS,BSUP_LOSSES,BSUP_LEAGUE_POINTS,RTOP_WINS,RTOP_LOSSES,RTOP_LEAGUE_POINTS,RJGL_WINS,RJGL_LOSSES,RJGL_LEAGUE_POINTS,RMID_WINS,RMID_LOSSES,RMID_LEAGUE_POINTS,RBOT_WINS,RBOT_LOSSES,RBOT_LEAGUE_POINTS,RSUP_WINS,RSUP_LOSSES,RSUP_LEAGUE_POINTS
219.0,178.0,943.0,95.0,60.0,477.0,37.0,25.0,75.0,103.0,86.0,746.0,917.0,870.0,946.0,676.0,633.0,972.0,137.0,93.0,459.0,247.0,175.0,1627.0,77.0,55.0,568.0,256.0,216.0,866.0
231.0,209.0,681.0,117.0,100.0,483.0,142.0,112.0,669.0,107.0,71.0,809.0,226.0,190.0,585.0,10.0,1.0,1.0,533.0,510.0,351.0,247.0,175.0,1627.0,182.0,171.0,533.0,9.0,3.0,30.0
763.0,696.0,1296.0,614.0,585.0,659.0,5.0,2.0,38.0,159.0,108.0,1080.0,6.0,11.0,78.0,221.0,180.0,1592.0,129.0,111.0,40.0,248.0,218.0,687.0,789.0,771.0,691.0,74.0,62.0,30.0
763.0,696.0,1296.0,42.0,31.0,18.0,149.0,102.0,920.0,308.0,265.0,921.0,248.0,218.0,687.0,221.0,180.0,1592.0,614.0,585.0,659.0,12.0,3.0,14.0,159.0,108.0,1080.0,32.0,16.0,50.0
220.0,180.0,1577.0,614.0,585.0,659.0,370.0,340.0,632.0,308.0,265.0,921.0,248.0,218.0,687.0,42.0,22.0,197.0,42.0,31.0,18.0,149.0,102.0,920.0,159.0,108.0,1080.0,140.0,125.0,880.0
106.0,65.0,825.0,159.0,108.0,1080.0,6.0,5.0,24.0,86.0,61.0,542.0,74.0,62.0,30.0,212.0,187.0,789.0,162.0,113.0,985.0,149.0,102.0,920.0,317.0,288.0,730.0,918.0,870.0,964.0
227.0,191.0,937.0,186.0,131.0,1071.0,174.0,138.0,843.0,159.0,108.0,1080.0,167.0,152.0,838.0,221.0,164.0,1313.0,503.0,462.0,977.0,138.0,88.0,1017.0,263.0,221.0,910.0,273.0,227.0,1011.0
227.0,191.0,937.0,159.0,108.0,1080.0,7.0,3.0,79.0,263.0,221.0,910.0,585.0,543.0,1100.0,28.0,21.0,100.0,360.0,326.0,767.0,248.0,199.0,1127.0,174.0,138.0,843.0,167.0,152.0,838.0
227.0,191.0,937.0,360.0,326.0,767.0,184.0,150.0,751.0,139.0,80.0,1230.0,5.0,3.0,5.0,221.0,180.0,1592.0,159.0,108.0,1080.0,5.0,3.0,57.0,100.0,69.0,744.0,167.0,152.0,838.0
220.0,180.0,1577.0,372.0,330.0,855.0,233.0,187.0,996.0,6.0,11.0,78.0,94.0,87.0,50.0,297.0,266.0,644.0,159.0,108.0,1080.0,357.0,312.0,1112.0,91.0,58.0,216.0,243.0,206.0,781.0
672.0,643.0,836.0,159.0,108.0,1080.0,42.0,27.0,75.0,244.0,214.0,986.0,140.0,125.0,880.0,357.0,312.0,1112.0,103.0,86.0,746.0,196.0,167.0,669.0,14.0,9.0,92.0,833.0,800.0,882.0
20.0,12.0,88.0,325.0,304.0,81.0,,,,32.0,36.0,2.0,10.0,10.0,33.0,35.0,23.0,94.0,159.0,108.0,1080.0,,,,189.0,203.0,177.0,10.0,5.0,98.0
,,,,,,54.0,44.0,1.0,6.0,4.0,68.0,,,,35.0,23.0,94.0,159.0,108.0,1080.0,,,,189.0,203.0,177.0,10.0,5.0,98.0
39.0,33.0,2.0,6.0,5.0,44.0,,,,74.0,72.0,11.0,,,,159.0,108.0,1080.0,10.0,5.0,98.0,35.0,23.0,94.0,189.0,203.0,177.0,,,
10.0,3.0,99.0,396.0,373.0,408.0,5.0,11.0,44.0,17.0,16.0,1.0,8.0,2.0,78.0,159.0,108.0,1080.0,10.0,5.0,98.0,35.0,23.0,94.0,22.0,18.0,100.0,189.0,203.0,177.0
53.0,30.0,75.0,21.0,17.0,93.0,264.0,231.0,20.0,98.0,70.0,92.0,16.0,18.0,80.0,159.0,108.0,1080.0,10.0,5.0,98.0,35.0,23.0,94.0,,,,189.0,203.0,177.0
24.0,34.0,9.0,159.0,108.0,1080.0,226.0,198.0,710.0,70.0,49.0,492.0,234.0,214.0,662.0,367.0,321.0,1021.0,122.0,95.0,619.0,138.0,88.0,1017.0,10.0,7.0,89.0,417.0,389.0,883.0
672.0,643.0,836.0,159.0,108.0,1080.0,174.0,138.0,843.0,43.0,39.0,57.0,248.0,192.0,1257.0,138.0,88.0,1017.0,5.0,0.0,96.0,176.0,124.0,1230.0,79.0,54.0,26.0,167.0,152.0,838.0
672.0,643.0,836.0,95.0,60.0,477.0,123.0,97.0,626.0,4.0,5.0,65.0,341.0,301.0,923.0,156.0,132.0,837.0,159.0,108.0,1080.0,138.0,88.0,1017.0,244.0,214.0,986.0,40.0,32.0,7.0
156.0,132.0,837.0,159.0,108.0,1080.0,138.0,88.0,1017.0,107.0,71.0,809.0,123.0,97.0,626.0,350.0,317.0,718.0,95.0,60.0,477.0,248.0,224.0,580.0,244.0,214.0,986.0,139.0,80.0,1230.0
643.0,624.0,816.0,86.0,51.0,526.0,42.0,23.0,78.0,346.0,319.0,811.0,281.0,233.0,311.0,180.0,148.0,939.0,159.0,108.0,1080.0,676.0,650.0,616.0,44.0,26.0,70.0,216.0,190.0,591.0
17.0,16.0,100.0,452.0,386.0,1455.0,30.0,26.0,87.0,206.0,172.0,829.0,54.0,28.0,66.0,106.0,65.0,825.0,224.0,186.0,1159.0,317.0,290.0,132.0,104.0,85.0,1123.0,92.0,55.0,527.0
106.0,65.0,825.0,360.0,326.0,767.0,156.0,132.0,837.0,92.0,55.0,527.0,161.0,112.0,1189.0,672.0,643.0,836.0,452.0,386.0,1455.0,5.0,2.0,38.0,226.0,198.0,710.0,54.0,28.0,66.0
672.0,643.0,836.0,452.0,386.0,1455.0,156.0,132.0,837.0,193.0,176.0,468.0,326.0,312.0,746.0,7.0,5.0,77.0,5.0,2.0,38.0,174.0,138.0,843.0,235.0,163.0,811.0,217.0,178.0,864.0
15.0,8.0,61.0,9.0,3.0,29.0,184.0,150.0,751.0,637.0,605.0,649.0,31.0,31.0,82.0,48.0,35.0,18.0,452.0,386.0,1455.0,18.0,8.0,89.0,291.0,275.0,421.0,17.0,33.0,16.0
676.0,633.0,972.0,176.0,124.0,1230.0,15.0,2.0,30.0,272.0,225.0,1081.0,161.0,112.0,1189.0,48.0,35.0,87.0,452.0,386.0,1455.0,99.0,69.0,754.0,137.0,73.0,704.0,119.0,111.0,654.0
92.0,46.0,698.0,367.0,335.0,781.0,137.0,73.0,704.0,43.0,39.0,57.0,19.0,19.0,51.0,272.0,225.0,1081.0,25.0,7.0,23.0,452.0,386.0,1455.0,545.0,500.0,659.0,161.0,112.0,1189.0
269.0,247.0,589.0,424.0,381.0,755.0,370.0,340.0,632.0,479.0,437.0,1016.0,139.0,122.0,367.0,186.0,147.0,851.0,452.0,386.0,1455.0,225.0,216.0,282.0,399.0,394.0,200.0,131.0,101.0,349.0
643.0,624.0,816.0,452.0,386.0,1455.0,11.0,2.0,13.0,7.0,4.0,86.0,330.0,290.0,822.0,208.0,141.0,1127.0,21.0,12.0,100.0,5.0,9.0,68.0,362.0,328.0,817.0,918.0,870.0,964.0
146.0,117.0,616.0,452.0,386.0,1455.0,361.0,310.0,1055.0,350.0,301.0,610.0,432.0,399.0,481.0,337.0,274.0,1432.0,389.0,359.0,810.0,13.0,11.0,100.0,479.0,437.0,1016.0,689.0,647.0,706.0
244.0,232.0,439.0,330.0,306.0,669.0,446.0,423.0,489.0,637.0,605.0,649.0,833.0,800.0,882.0,272.0,246.0,496.0,489.0,455.0,814.0,452.0,386.0,1455.0,139.0,95.0,614.0,39.0,25.0,75.0
92.0,46.0,698.0,330.0,306.0,669.0,200.0,172.0,736.0,11.0,2.0,13.0,7.0,5.0,77.0,764.0,728.0,810.0,452.0,386.0,1455.0,138.0,149.0,433.0,405.0,378.0,615.0,10.0,7.0,89.0
672.0,643.0,836.0,222.0,178.0,922.0,8.0,8.0,91.0,170.0,120.0,820.0,237.0,209.0,829.0,29.0,21.0,0.0,452.0,386.0,1455.0,138.0,149.0,433.0,221.0,195.0,483.0,22.0,14.0,37.0
106.0,65.0,825.0,181.0,143.0,717.0,345.0,295.0,1255.0,100.0,69.0,643.0,173.0,130.0,807.0,440.0,429.0,480.0,452.0,386.0,1455.0,206.0,172.0,829.0,244.0,214.0,986.0,296.0,234.0,818.0
64.0,61.0,96.0,452.0,386.0,1455.0,264.0,240.0,582.0,244.0,214.0,986.0,173.0,130.0,807.0,172.0,134.0,773.0,614.0,585.0,659.0,206.0,172.0,829.0,10.0,9.0,100.0,296.0,234.0,818.0
152.0,122.0,101.0,308.0,261.0,934.0,624.0,608.0,477.0,217.0,169.0,1141.0,195.0,157.0,759.0,184.0,150.0,751.0,452.0,386.0,1455.0,148.0,124.0,426.0,167.0,140.0,395.0,26.0,39.0,13.0
240.0,206.0,858.0,511.0,481.0,752.0,452.0,386.0,1455.0,303.0,261.0,842.0,417.0,389.0,883.0,221.0,164.0,1313.0,181.0,151.0,808.0,959.0,930.0,835.0,138.0,88.0,1017.0,54.0,28.0,66.0
152.0,122.0,101.0,452.0,386.0,1455.0,204.0,178.0,590.0,4.0,5.0,65.0,546.0,530.0,524.0,172.0,134.0,773.0,126.0,125.0,673.0,79.0,46.0,234.0,217.0,169.0,1141.0,173.0,130.0,807.0
263.0,227.0,791.0,452.0,386.0,1455.0,204.0,178.0,590.0,4.0,5.0,65.0,99.0,77.0,528.0,172.0,134.0,773.0,360.0,326.0,767.0,8.0,8.0,91.0,173.0,130.0,807.0,243.0,206.0,781.0
244.0,214.0,910.0,452.0,386.0,1455.0,42.0,23.0,78.0,244.0,214.0,986.0,173.0,130.0,807.0,221.0,164.0,1313.0,365.0,311.0,978.0,361.0,310.0,1055.0,20.0,17.0,55.0,248.0,199.0,1127.0
71.0,68.0,60.0,452.0,386.0,1455.0,146.0,132.0,363.0,14.0,9.0,92.0,396.0,371.0,669.0,209.0,177.0,755.0,365.0,311.0,978.0,42.0,23.0,78.0,90.0,72.0,76.0,161.0,112.0,1189.0
763.0,696.0,1296.0,233.0,211.0,687.0,389.0,359.0,810.0,8.0,9.0,39.0,116.0,99.0,475.0,245.0,221.0,333.0,489.0,455.0,814.0,151.0,115.0,654.0,379.0,320.0,1130.0,31.0,31.0,82.0
337.0,274.0,1432.0,67.0,45.0,460.0,10.0,12.0,0.0,115.0,76.0,1034.0,326.0,312.0,746.0,379.0,320.0,1130.0,324.0,252.0,1512.0,511.0,481.0,752.0,244.0,214.0,986.0,8.0,2.0,35.0
379.0,320.0,1130.0,150.0,87.0,1189.0,8.0,5.0,11.0,248.0,199.0,1127.0,119.0,111.0,654.0,186.0,147.0,851.0,48.0,21.0,99.0,403.0,367.0,863.0,479.0,437.0,1016.0,221.0,181.0,1575.0
379.0,320.0,1130.0,170.0,84.0,619.0,88.0,83.0,126.0,7.0,4.0,86.0,349.0,294.0,706.0,643.0,624.0,816.0,150.0,87.0,1189.0,42.0,22.0,197.0,90.0,72.0,76.0,285.0,254.0,678.0
763.0,696.0,1296.0,7.0,4.0,1.0,262.0,212.0,946.0,194.0,164.0,938.0,32.0,13.0,72.0,379.0,320.0,1130.0,8.0,5.0,11.0,206.0,172.0,829.0,107.0,92.0,825.0,5.0,3.0,5.0
370.0,298.0,1049.0,65.0,34.0,0.0,149.0,102.0,920.0,206.0,172.0,829.0,60.0,64.0,61.0,379.0,320.0,1130.0,7.0,4.0,1.0,220.0,178.0,812.0,153.0,116.0,806.0,266.0,220.0,1010.0
220.0,180.0,1577.0,311.0,282.0,867.0,478.0,436.0,1255.0,131.0,84.0,982.0,379.0,320.0,1130.0,219.0,178.0,943.0,48.0,21.0,99.0,537.0,473.0,1506.0,213.0,192.0,764.0,40.0,32.0,7.0
12.0,5.0,0.0,205.0,184.0,555.0,330.0,306.0,669.0,222.0,204.0,1179.0,119.0,111.0,654.0,379.0,320.0,1130.0,478.0,456.0,620.0,220.0,178.0,812.0,373.0,340.0,860.0,253.0,230.0,560.0
281.0,257.0,784.0,249.0,202.0,1014.0,64.0,36.0,6.0,222.0,204.0,1179.0,296.0,234.0,818.0,379.0,320.0,1130.0,368.0,354.0,616.0,373.0,340.0,860.0,149.0,102.0,920.0,32.0,29.0,0.0
643.0,624.0,816.0,324.0,252.0,1512.0,169.0,130.0,412.0,77.0,55.0,568.0,114.0,80.0,578.0,379.0,320.0,1130.0,500.0,449.0,684.0,309.0,266.0,946.0,104.0,91.0,655.0,24.0,16.0,88.0
338.0,340.0,44.0,183.0,166.0,263.0,264.0,271.0,322.0,123.0,110.0,20.0,273.0,227.0,1011.0,371.0,360.0,419.0,308.0,299.0,536.0,40.0,39.0,51.0,267.0,242.0,40.0,416.0,403.0,430.0
272.0,225.0,1081.0,162.0,113.0,985.0,138.0,88.0,1017.0,303.0,261.0,842.0,161.0,112.0,1189.0,221.0,164.0,1313.0,91.0,58.0,1.0,3.0,6.0,16.0,211.0,205.0,738.0,273.0,227.0,1011.0
240.0,206.0,858.0,511.0,481.0,752.0,24.0,34.0,9.0,187.0,159.0,645.0,161.0,112.0,1189.0,11.0,5.0,73.0,55.0,27.0,530.0,37.0,25.0,75.0,231.0,185.0,1083.0,273.0,227.0,1011.0
163.0,129.0,939.0,365.0,311.0,978.0,79.0,46.0,234.0,17.0,16.0,100.0,173.0,130.0,807.0,764.0,728.0,810.0,9.0,3.0,75.0,221.0,181.0,1575.0,104.0,91.0,655.0,273.0,227.0,1011.0
7.0,5.0,77.0,34.0,35.0,25.0,129.0,92.0,847.0,259.0,242.0,725.0,11.0,5.0,75.0,297.0,266.0,644.0,60.0,64.0,61.0,370.0,340.0,632.0,5.0,3.0,27.0,273.0,227.0,1011.0
42.0,15.0,79.0,430.0,406.0,677.0,449.0,439.0,544.0,168.0,158.0,445.0,285.0,254.0,678.0,350.0,317.0,718.0,287.0,253.0,479.0,238.0,186.0,536.0,100.0,69.0,744.0,273.0,227.0,1011.0
7.0,5.0,77.0,430.0,406.0,677.0,179.0,129.0,814.0,120.0,77.0,1019.0,273.0,227.0,1011.0,108.0,99.0,513.0,100.0,77.0,880.0,65.0,34.0,0.0,19.0,4.0,75.0,330.0,300.0,1004.0
474.0,459.0,402.0,205.0,184.0,555.0,5.0,3.0,57.0,17.0,33.0,16.0,273.0,227.0,1011.0,96.0,65.0,617.0,141.0,105.0,509.0,99.0,69.0,754.0,264.0,237.0,688.0,226.0,190.0,585.0
172.0,134.0,773.0,144.0,108.0,581.0,176.0,124.0,1230.0,160.0,123.0,1018.0,273.0,227.0,1011.0,79.0,50.0,16.0,98.0,84.0,75.0,231.0,209.0,681.0,222.0,204.0,1179.0,312.0,273.0,725.0
643.0,624.0,816.0,159.0,108.0,1080.0,11.0,2.0,13.0,21.0,9.0,52.0,764.0,741.0,741.0,79.0,50.0,16.0,447.0,385.0,1256.0,231.0,209.0,681.0,309.0,266.0,946.0,273.0,227.0,1011.0
764.0,728.0,810.0,256.0,219.0,819.0,84.0,68.0,420.0,273.0,227.0,1011.0,330.0,300.0,1004.0,283.0,184.0,1398.0,161.0,127.0,424.0,20.0,6.0,54.0,26.0,39.0,13.0,283.0,252.0,855.0
106.0,65.0,825.0,503.0,462.0,977.0,138.0,88.0,1017.0,345.0,295.0,1255.0,22.0,14.0,37.0,12.0,8.0,91.0,478.0,456.0,620.0,537.0,473.0,1506.0,222.0,204.0,1179.0,273.0,227.0,1011.0
643.0,624.0,816.0,452.0,386.0,1455.0,173.0,120.0,1049.0,225.0,204.0,510.0,167.0,152.0,838.0,8.0,4.0,75.0,370.0,316.0,1168.0,316.0,283.0,762.0,170.0,120.0,820.0,273.0,227.0,1011.0
66.0,62.0,199.0,99.0,78.0,209.0,35.0,29.0,216.0,158.0,147.0,460.0,273.0,227.0,1011.0,247.0,236.0,569.0,197.0,155.0,802.0,159.0,128.0,610.0,107.0,71.0,809.0,173.0,130.0,807.0
976.0,977.0,137.0,193.0,146.0,648.0,220.0,178.0,812.0,326.0,312.0,450.0,113.0,72.0,856.0,64.0,61.0,96.0,10.0,7.0,52.0,918.0,870.0,964.0,295.0,240.0,561.0,273.0,227.0,1011.0
4.0,12.0,4.0,189.0,146.0,335.0,15.0,12.0,52.0,41.0,25.0,75.0,273.0,227.0,1011.0,12.0,8.0,91.0,514.0,469.0,470.0,158.0,117.0,503.0,23.0,21.0,75.0,953.0,918.0,842.0
141.0,82.0,879.0,308.0,261.0,934.0,373.0,340.0,860.0,77.0,55.0,568.0,273.0,227.0,1011.0,953.0,918.0,842.0,213.0,150.0,567.0,20.0,6.0,54.0,479.0,437.0,1016.0,204.0,180.0,75.0
191.0,148.0,1063.0,352.0,334.0,813.0,5.0,2.0,38.0,106.0,77.0,796.0,451.0,416.0,986.0,335.0,305.0,656.0,452.0,386.0,1455.0,146.0,90.0,1168.0,185.0,153.0,434.0,273.0,227.0,1011.0
71.0,68.0,60.0,34.0,35.0,25.0,21.0,13.0,100.0,262.0,239.0,751.0,64.0,62.0,18.0,228.0,192.0,632.0,511.0,481.0,752.0,290.0,249.0,837.0,176.0,148.0,164.0,161.0,112.0,1189.0
170.0,120.0,577.0,10.0,3.0,13.0,21.0,13.0,100.0,262.0,239.0,751.0,12.0,4.0,31.0,99.0,69.0,754.0,5.0,0.0,96.0,37.0,25.0,75.0,200.0,195.0,432.0,285.0,254.0,678.0
240.0,206.0,858.0,79.0,53.0,505.0,208.0,141.0,1127.0,21.0,13.0,100.0,531.0,492.0,600.0,16.0,6.0,61.0,164.0,123.0,881.0,29.0,21.0,0.0,200.0,195.0,432.0,327.0,312.0,763.0
34.0,35.0,25.0,309.0,246.0,781.0,123.0,110.0,723.0,21.0,13.0,100.0,5.0,3.0,5.0,221.0,180.0,1592.0,330.0,306.0,669.0,283.0,242.0,714.0,598.0,574.0,616.0,161.0,127.0,424.0
220.0,180.0,1577.0,8.0,4.0,100.0,231.0,209.0,681.0,20.0,17.0,55.0,639.0,615.0,844.0,52.0,44.0,44.0,379.0,343.0,261.0,537.0,473.0,1506.0,21.0,13.0,100.0,327.0,312.0,763.0
28.0,21.0,45.0,2.0,4.0,58.0,21.0,13.0,100.0,24.0,15.0,97.0,24.0,13.0,8.0,30.0,24.0,58.0,27.0,21.0,12.0,,,,18.0,16.0,59.0,471.0,443.0,64.0
20.0,13.0,57.0,77.0,78.0,77.0,21.0,13.0,100.0,13.0,4.0,33.0,59.0,45.0,29.0,5.0,0.0,14.0,,,,8.0,3.0,1.0,33.0,29.0,17.0,30.0,21.0,1.0
20.0,13.0,57.0,77.0,78.0,77.0,21.0,13.0,100.0,13.0,4.0,33.0,182.0,147.0,757.0,5.0,0.0,14.0,,,,227.0,225.0,0.0,,,,,,
54.0,45.0,96.0,66.0,56.0,81.0,24.0,20.0,34.0,27.0,29.0,68.0,94.0,81.0,1.0,20.0,13.0,57.0,77.0,78.0,77.0,21.0,13.0,100.0,13.0,4.0,33.0,,,
20.0,13.0,57.0,77.0,78.0,77.0,21.0,13.0,100.0,13.0,14.0,84.0,13.0,4.0,33.0,81.0,114.0,32.0,5.0,0.0,52.0,57.0,41.0,61.0,,,,,,
16.0,7.0,22.0,77.0,78.0,77.0,21.0,13.0,100.0,13.0,14.0,84.0,13.0,4.0,33.0,123.0,97.0,75.0,10.0,4.0,80.0,62.0,57.0,47.0,10.0,6.0,56.0,6.0,5.0,4.0
15.0,2.0,30.0,507.0,465.0,1010.0,134.0,99.0,608.0,15.0,11.0,3.0,6.0,6.0,34.0,208.0,141.0,1127.0,370.0,348.0,751.0,918.0,870.0,964.0,247.0,223.0,627.0,327.0,312.0,763.0
764.0,728.0,810.0,507.0,465.0,1010.0,576.0,557.0,548.0,15.0,11.0,3.0,326.0,312.0,746.0,106.0,65.0,825.0,242.0,220.0,667.0,15.0,2.0,30.0,200.0,195.0,432.0,918.0,870.0,964.0
370.0,298.0,1049.0,9.0,3.0,29.0,953.0,918.0,842.0,15.0,11.0,3.0,419.0,383.0,701.0,48.0,21.0,99.0,9.0,3.0,75.0,219.0,184.0,100.0,100.0,69.0,744.0,243.0,217.0,525.0
295.0,275.0,641.0,11.0,1.0,59.0,99.0,77.0,528.0,8.0,2.0,35.0,60.0,49.0,55.0,892.0,876.0,374.0,76.0,60.0,22.0,15.0,11.0,3.0,7.0,8.0,8.0,195.0,157.0,605.0
70.0,49.0,492.0,324.0,252.0,1512.0,79.0,46.0,234.0,12.0,11.0,2.0,15.0,11.0,3.0,221.0,180.0,1592.0,176.0,168.0,622.0,953.0,918.0,842.0,4.0,5.0,65.0,312.0,273.0,725.0
523.0,498.0,638.0,308.0,261.0,934.0,15.0,11.0,3.0,355.0,303.0,1015.0,286.0,253.0,854.0,249.0,202.0,1014.0,514.0,469.0,470.0,161.0,127.0,424.0,153.0,116.0,806.0,21.0,23.0,43.0
892.0,876.0,374.0,533.0,502.0,579.0,169.0,130.0,412.0,53.0,42.0,62.0,517.0,480.0,652.0,10.0,7.0,42.0,5.0,0.0,88.0,19.0,22.0,74.0,15.0,11.0,3.0,104.0,67.0,307.0
4.0,1.0,33.0,447.0,385.0,1256.0,389.0,359.0,810.0,211.0,205.0,738.0,161.0,112.0,1189.0,263.0,214.0,1164.0,86.0,51.0,526.0,763.0,696.0,1296.0,244.0,214.0,986.0,6.0,11.0,78.0
12.0,8.0,91.0,164.0,139.0,754.0,138.0,88.0,1017.0,104.0,85.0,1123.0,6.0,11.0,78.0,4.0,1.0,33.0,86.0,51.0,526.0,259.0,216.0,945.0,244.0,214.0,986.0,161.0,112.0,1189.0
676.0,633.0,972.0,534.0,457.0,668.0,117.0,102.0,469.0,789.0,771.0,691.0,248.0,192.0,1257.0,269.0,247.0,589.0,86.0,51.0,526.0,6.0,0.0,62.0,244.0,214.0,986.0,6.0,11.0,78.0
220.0,180.0,1577.0,86.0,51.0,526.0,138.0,88.0,1017.0,244.0,214.0,986.0,237.0,209.0,829.0,156.0,132.0,837.0,100.0,77.0,880.0,259.0,216.0,945.0,217.0,169.0,1141.0,248.0,192.0,1257.0
129.0,104.0,496.0,204.0,186.0,439.0,308.0,299.0,536.0,240.0,211.0,395.0,61.0,31.0,10.0,151.0,112.0,463.0,264.0,240.0,582.0,148.0,124.0,426.0,244.0,214.0,986.0,723.0,686.0,414.0
335.0,305.0,656.0,79.0,53.0,505.0,7.0,3.0,79.0,244.0,214.0,986.0,349.0,294.0,706.0,214.0,188.0,532.0,104.0,98.0,64.0,119.0,71.0,605.0,233.0,197.0,837.0,233.0,196.0,902.0
220.0,180.0,1577.0,150.0,124.0,601.0,10.0,12.0,0.0,233.0,197.0,837.0,350.0,301.0,610.0,48.0,21.0,99.0,123.0,91.0,937.0,122.0,93.0,610.0,244.0,214.0,986.0,918.0,870.0,964.0
48.0,35.0,87.0,324.0,252.0,1512.0,676.0,633.0,972.0,624.0,608.0,477.0,350.0,301.0,610.0,48.0,21.0,99.0,176.0,124.0,1230.0,918.0,870.0,964.0,244.0,214.0,986.0,233.0,197.0,837.0
25.0,9.0,100.0,67.0,45.0,460.0,176.0,124.0,1230.0,244.0,214.0,986.0,17.0,33.0,16.0,60.0,38.0,110.0,285.0,240.0,576.0,233.0,221.0,591.0,117.0,76.0,1074.0,918.0,870.0,964.0
16.0,4.0,74.0,679.0,618.0,382.0,394.0,358.0,372.0,244.0,214.0,986.0,245.0,229.0,236.0,32.0,18.0,34.0,37.0,21.0,54.0,813.0,771.0,562.0,176.0,159.0,552.0,518.0,480.0,668.0
6.0,5.0,25.0,123.0,91.0,937.0,953.0,918.0,842.0,170.0,120.0,820.0,79.0,54.0,26.0,763.0,696.0,1296.0,511.0,481.0,752.0,200.0,172.0,736.0,244.0,214.0,986.0,6.0,6.0,34.0
386.0,336.0,727.0,248.0,212.0,824.0,953.0,918.0,842.0,244.0,214.0,986.0,187.0,151.0,792.0,200.0,172.0,736.0,365.0,311.0,978.0,6.0,5.0,25.0,247.0,223.0,627.0,79.0,54.0,26.0
643.0,624.0,816.0,365.0,311.0,978.0,953.0,918.0,842.0,247.0,222.0,643.0,79.0,54.0,26.0,227.0,191.0,937.0,233.0,211.0,687.0,116.0,76.0,1053.0,244.0,214.0,986.0,22.0,14.0,37.0
106.0,65.0,825.0,389.0,359.0,810.0,209.0,161.0,865.0,222.0,204.0,1179.0,10.0,10.0,65.0,672.0,643.0,836.0,447.0,385.0,1256.0,10.0,1.0,1.0,244.0,214.0,986.0,277.0,233.0,973.0
106.0,65.0,825.0,389.0,359.0,810.0,129.0,111.0,40.0,244.0,214.0,986.0,107.0,87.0,814.0,672.0,643.0,836.0,179.0,131.0,919.0,10.0,1.0,1.0,222.0,204.0,1179.0,61.0,32.0,220.0
440.0,429.0,480.0,311.0,277.0,170.0,106.0,65.0,825.0,244.0,214.0,986.0,176.0,148.0,164.0,672.0,643.0,836.0,389.0,359.0,810.0,206.0,172.0,829.0,79.0,57.0,394.0,107.0,87.0,814.0
263.0,227.0,791.0,122.0,95.0,619.0,206.0,172.0,829.0,244.0,214.0,986.0,60.0,49.0,55.0,51.0,30.0,75.0,224.0,186.0,1159.0,89.0,68.0,415.0,309.0,285.0,666.0,142.0,90.0,696.0
106.0,111.0,8.0,20.0,11.0,60.0,310.0,280.0,31.0,212.0,171.0,75.0,6.0,11.0,78.0,127.0,133.0,25.0,147.0,115.0,348.0,293.0,230.0,1090.0,36.0,19.0,32.0,264.0,196.0,1459.0
180.0,148.0,939.0,111.0,86.0,1051.0,235.0,208.0,724.0,317.0,269.0,17.0,247.0,222.0,643.0,205.0,172.0,75.0,20.0,18.0,22.0,403.0,367.0,863.0,212.0,171.0,75.0,4.0,12.0,4.0
25.0,14.0,94.0,169.0,152.0,544.0,391.0,383.0,28.0,212.0,171.0,75.0,340.0,316.0,662.0,10.0,6.0,26.0,208.0,183.0,591.0,10.0,12.0,0.0,4.0,3.0,3.0,196.0,159.0,75.0
482.0,447.0,753.0,258.0,232.0,340.0,338.0,291.0,1107.0,212.0,171.0,75.0,264.0,196.0,1459.0,271.0,230.0,75.0,324.0,252.0,1512.0,264.0,271.0,322.0,515.0,489.0,75.0,833.0,800.0,882.0
271.0,230.0,75.0,447.0,385.0,1256.0,44.0,28.0,48.0,142.0,119.0,75.0,479.0,437.0,1016.0,272.0,225.0,1081.0,88.0,59.0,75.0,90.0,43.0,75.0,212.0,171.0,75.0,585.0,543.0,1100.0
164.0,123.0,75.0,491.0,442.0,118.0,3.0,6.0,16.0,212.0,171.0,75.0,136.0,136.0,669.0,210.0,161.0,891.0,6.0,4.0,55.0,128.0,105.0,75.0,23.0,26.0,0.0,21.0,21.0,17.0
331.0,305.0,87.0,180.0,147.0,219.0,3.0,6.0,16.0,212.0,171.0,75.0,14.0,11.0,64.0,482.0,447.0,753.0,357.0,324.0,75.0,197.0,155.0,802.0,330.0,300.0,1004.0,479.0,437.0,1016.0
482.0,447.0,753.0,9.0,3.0,75.0,325.0,319.0,477.0,212.0,171.0,75.0,117.0,86.0,8.0,210.0,161.0,891.0,110.0,91.0,660.0,457.0,466.0,19.0,293.0,230.0,1090.0,253.0,230.0,560.0
271.0,230.0,75.0,55.0,50.0,48.0,143.0,110.0,836.0,198.0,159.0,929.0,507.0,465.0,1010.0,329.0,284.0,1040.0,258.0,232.0,340.0,324.0,252.0,1512.0,212.0,171.0,75.0,215.0,183.0,76.0
