BTOP_CHAMP_MAST,BJGL_CHAMP_MAST,BMID_CHAMP_MAST,BBOT_CHAMP_MAST,BSUP_CHAMP_MAST,RTOP_CHAMP_MAST,RJGL_CHAMP_MAST,RMID_CHAMP_MAST,RBOT_CHAMP_MAST,RSUP_CHAMP_MAST
64419.0,23116,232997,7994.0,104773.0,700013.0,673536,65276,67779,848968
115275.0,46466,14521,48822.0,42215.0,25234.0,5188,257553,166759,139224
699797.0,367233,37594,258966.0,155406.0,169988.0,194007,83277,35562,379599
7220.0,38988,60638,46499.0,66027.0,105146.0,31656,112288,70251,838615
388785.0,194007,122318,7994.0,119111.0,50101.0,1212,1649568,172971,36536
1869.0,273758,46499,19504.0,79250.0,19985.0,37610,125513,277940,216551
249787.0,68926,273916,21653.0,510434.0,73715.0,101292,30057,37653,214398
10366.0,2370872,161272,92454.0,1743192.0,49170.0,17057,53747,92097,19638
990.0,5259,479625,11154.0,1743192.0,76936.0,135168,226383,59913,982
55607.0,16924,9842,184311.0,929233.0,284893.0,75529,325764,32401,77131
13478.0,152457,334096,68382.0,589011.0,6384.0,15958,147062,11154,129966
108706.0,335425,3600,13824.0,196549.0,44932.0,555150,95265,190524,5502
33239.0,5492,128801,74116.0,1659383.0,702489.0,277249,10638,11154,84831
133167.0,77608,1149,71082.0,22134.0,3389828.0,90202,190524,42324,1743719
113612.0,83465,19704,531123.0,35157.0,101222.0,83687,51299,11154,127250
355685.0,826037,164291,61336.0,8943.0,1382911.0,796211,190524,1173,102896
42603.0,49536,325899,77609.0,70189.0,84205.0,2699278,41269,112797,63035
9057.0,514602,268430,25462.0,2718.0,77469.0,52086,23496,11154,2437
19843.0,123323,77209,92454.0,41424.0,14695.0,170614,512248,63980,53928
332077.0,12421,30404,11154.0,26221.0,51948.0,266926,2108801,58749,217468
92712.0,180416,5978,94594.0,108972.0,6674.0,2170,147903,11154,106445
82307.0,564854,13472,21179.0,1574883.0,357726.0,37056,11640,48587,83065
1333497.0,1291591,160165,6673.0,23189.0,96969.0,58651,211727,25073,1140018
5701.0,350421,1219044,49714.0,31128.0,11962.0,4689,40555,775434,10231
47217.0,200361,46311,98616.0,84885.0,91510.0,22736,4427,27976,94880
699797.0,46757,3200,27142.0,1652999.0,164504.0,24504,90459,98616,171327
43671.0,4434,225052,71263.0,6625.0,57152.0,58651,83945,435060,4216
31881.0,8211,5865,1544.0,311999.0,13894.0,4689,32400,306238,119084
33655.0,83659,1334166,14730.0,3806.0,717075.0,15079,188843,159083,81416
18037.0,9502,64689,19354.0,129298.0,,94052,4119,116545,8024
136542.0,93190,506438,109858.0,2979.0,45776.0,10817,58651,1251526,492254
1318.0,138743,100696,26510.0,120976.0,82416.0,174868,128753,16211,124925
192951.0,115771,33918,96850.0,196549.0,277356.0,119649,90459,59159,41073
443559.0,10960,262415,57255.0,159698.0,332271.0,13449,76832,147788,1037
36412.0,122436,1173,1472.0,90459.0,113670.0,303204,3923412,57255,139972
47150.0,76571,3377767,6024.0,23978.0,3289.0,13045,23438,50719,40555
219599.0,170397,4734,77623.0,17387.0,221948.0,303204,700770,39884,28676
343882.0,44118,399003,534160.0,227862.0,101222.0,1830,90459,71449,119084
504570.0,71232,52497,36189.0,535513.0,26468.0,10593,49163,96552,245274
9460.0,73213,22401,4037.0,27254.0,44414.0,1648823,290461,15561,318079
289434.0,354053,506438,147441.0,179047.0,37467.0,2376338,75851,158860,154138
1688970.0,710840,65172,36590.0,140731.0,46548.0,8194,40555,50391,22229
201789.0,29511,37685,57255.0,61393.0,39653.0,194774,128753,73249,32021
54415.0,2370872,34101,558609.0,14699.0,46152.0,82981,143325,55125,216551
74489.0,24509,84725,168509.0,8921.0,311287.0,206655,217649,558609,12086
113612.0,12131,141298,558609.0,2124.0,13982.0,51589,106251,162914,66156
113612.0,203391,1251526,63444.0,837868.0,1333497.0,15080,63760,558609,1655077
109382.0,41887,42295,189344.0,46190.0,700860.0,188986,21783,558609,1140018
22549.0,62997,2217,139367.0,468120.0,4358.0,22121,29356,558609,41901
3618269.0,219199,558609,186611.0,88930.0,440619.0,349,44324,597189,838615
43781.0,1035677,47311,296879.0,122900.0,177413.0,26756,134836,558609,22533
161174.0,74826,705259,97097.0,27376.0,2671.0,29686,32665,558609,153279
19508.0,285117,14845,558609.0,45087.0,17536.0,63158,102985,44784,209949
376666.0,277090,141298,558609.0,67038.0,51948.0,206655,1462,111569,191222
61498.0,747,89085,282612.0,9407.0,2485589.0,19582,8468,558609,27561
144789.0,9136,102985,558609.0,11387.0,141443.0,96272,1895,73054,8982
184137.0,94602,120684,102930.0,141647.0,141443.0,11222,18758,7286,25566
166.0,56856,1897,7286.0,4192.0,119422.0,18178,14695,87216,312556
310211.0,569079,102456,35566.0,259602.0,75503.0,10497,44458,558609,216625
35040.0,74703,10119,558609.0,22513.0,27322.0,6404,311127,36353,33190
321154.0,533152,15057,558609.0,1743192.0,1978022.0,25648,32665,102687,185138
722433.0,14256,199088,558609.0,234341.0,412989.0,1036505,33360,37572,54896
69167.0,42368,107055,137684.0,1525258.0,121260.0,382660,558609,2628,10329
28076.0,20148,74467,265114.0,37144.0,119872.0,147668,143952,8474,40753
75553.0,265810,1655,49714.0,21675.0,198683.0,3268,173355,18281,46404
104921.0,265324,147903,258626.0,105232.0,94196.0,74144,410952,623936,51731
265171.0,46926,99619,88416.0,14121.0,345727.0,150846,177532,63980,12424
17383.0,57550,47129,96313.0,8998.0,104267.0,107789,7898,53269,77131
44578.0,48180,742896,238252.0,4606.0,1514.0,164816,6826,13889,14699
210044.0,74641,182426,1006158.0,21491.0,9291.0,22462,116308,105267,406622
54028.0,1257919,35701,389579.0,234341.0,84330.0,265324,87696,114428,1126503
53254.0,72429,23245,76342.0,1705765.0,6816.0,26785,51628,28888,1659383
41756.0,491231,16726,146106.0,1659383.0,82649.0,129430,14424,480202,21214
22425.0,619462,102723,461713.0,3142.0,355883.0,72429,75386,7687,194592
343882.0,265324,112957,59159.0,1574883.0,,50879,37079,48258,609214
1382911.0,44053,5217,31680.0,41630.0,42707.0,74184,84412,26544,49137
,228318,112395,1584.0,274.0,701832.0,150846,394005,24214,40753
,25846,121090,146565.0,43117.0,179032.0,55311,165052,1161444,47310
,241432,71065,4305.0,184006.0,1113559.0,72429,12446,373306,25242
,2693336,125066,8964.0,130096.0,138554.0,134021,122362,157862,42215
,277090,16022,141913.0,808.0,12407.0,496075,408187,222979,1759
,3575,7660,92770.0,1654255.0,73029.0,54551,77626,775434,14107
,329789,406923,157027.0,327515.0,274233.0,102147,328490,45940,607587
,214733,12615,45767.0,40790.0,346693.0,330770,158274,209711,327515
,564854,3789,306022.0,1023.0,3093699.0,16732,456475,45940,241039
,68020,399003,28971.0,1743192.0,616850.0,90202,59159,55125,1709874
,190740,83707,13192.0,60881.0,113670.0,147123,76678,58452,1659383
,9693,74873,157027.0,227862.0,7339.0,64992,191775,45940,32613
,22462,206505,151786.0,892.0,6992.0,94052,134494,45940,55543
,12166,350829,126882.0,121325.0,69631.0,22311,197708,247428,66116
,10758,211433,60320.0,17878.0,10062.0,8148,124581,37556,59740
190487.0,30540,40409,320700.0,663760.0,2046941.0,72716,62055,127880,16453
1915310.0,11023,217649,320563.0,165688.0,121138.0,214733,26462,2308,930650
13379.0,1257919,50856,5594.0,2982917.0,826548.0,37610,118604,36950,28676
82631.0,8122,87830,1161.0,10062.0,113612.0,97240,209120,459103,533270
57152.0,20107,4058,51861.0,98557.0,13825.0,25151,112288,16429,1659383
90318.0,350421,23095,18160.0,1743192.0,38759.0,41588,909241,16256,124925
242955.0,8002,366702,230224.0,22160.0,135663.0,184,327486,147353,261817
19338.0,1784,247408,40259.0,38729.0,31828.0,77728,97495,2308,17970
83211.0,5169,506438,2308.0,43831.0,50101.0,24191,24275,35599,1574883
519774.0,17421,24154,16595.0,175627.0,49057.0,1024572,7838,9473,34896
341813.0,7105,61346,102.0,327515.0,34579.0,20107,93848,58319,106445
4495.0,147167,42349,187400.0,862339.0,1978022.0,8456,92720,8783,1362633
15887.0,795976,31846,186692.0,29746.0,591842.0,20107,339788,138305,451641
1518385.0,123246,41898,131373.0,339655.0,32853.0,8122,15222,63980,67645
6924.0,34101,26889,26899.0,332170.0,23027.0,60934,9315,813848,198500
6050.0,829639,399003,47201.0,12086.0,135321.0,8642,35742,15610,327515
73029.0,206505,122318,148004.0,53116.0,82761.0,123300,49906,30257,63035
47217.0,172964,64689,246182.0,33481.0,139240.0,5218,1897964,32696,332170
343882.0,35436,38090,66225.0,589011.0,294581.0,210140,14763,40951,99565
149626.0,11962,22179,8338.0,1184.0,8038.0,221592,352191,648544,254824
1688970.0,56826,160617,16256.0,1743192.0,47150.0,6826,145826,79358,332170
6390.0,18189,325737,39721.0,1359059.0,9499.0,12670,1707852,110313,862339
34988.0,1365,33320,57255.0,41630.0,40120.0,195253,23372,7015,63739
211901.0,14113,73677,55948.0,327515.0,478063.0,12205,2042692,177440,66843
298555.0,115771,233739,110313.0,42069.0,34821.0,25261,3377767,111462,31845
11301.0,27641,13606,352756.0,15733.0,82416.0,52021,55125,124885,50869
173375.0,52086,81971,352756.0,40945.0,49170.0,16022,13401,55125,216266
11301.0,53615,173994,352756.0,216551.0,256325.0,34101,88537,55125,166027
142238.0,118049,1316008,88184.0,154460.0,701832.0,117768,31757,70621,118
582532.0,147123,63281,88184.0,154460.0,77469.0,177,3923412,306238,124866
45251.0,294448,3923237,6999.0,215790.0,485335.0,5290,1198535,127963,125469
21271.0,3041,5274,75080.0,134346.0,152274.0,1254324,317182,113702,44482
47150.0,12131,260400,88184.0,1751.0,16775.0,76571,23438,103669,274104
152608.0,132460,211073,25123.0,2718.0,298657.0,303204,28392,90147,154138
27705.0,1182649,92720,88184.0,18570.0,1243960.0,50210,80823,152758,115710
269881.0,92520,909241,328490.0,274705.0,7076.0,27132,7652,129255,273
137586.0,50879,23812,140354.0,9697.0,1915310.0,34101,183261,67280,838615
169660.0,34101,10923,32575.0,26921.0,7711.0,277249,32646,148761,1659383
1351456.0,170397,131088,241915.0,132329.0,7711.0,350596,221948,479093,1140018
264410.0,1257919,50460,88184.0,1652999.0,,20534,1588740,74974,28439
332077.0,45415,109920,124159.0,26773.0,1145124.0,56165,2317,42333,153649
28076.0,275487,49906,124159.0,146307.0,94196.0,2011,812158,305036,76509
259745.0,22791,85681,220401.0,41774.0,26804.0,96141,17006,8338,75421
316199.0,58359,58902,316958.0,31300.0,769320.0,19852,81603,90147,242661
108706.0,1426835,11776,269881.0,440946.0,16031.0,10448,44853,29236,451373
177295.0,329789,375329,141535.0,21332.0,53845.0,712955,44524,354292,99910
119422.0,18949,83945,228648.0,135027.0,3093699.0,350596,9979,90147,216865
76787.0,152457,519612,55948.0,589011.0,129.0,195253,114758,90147,326686
9858.0,54348,75560,187025.0,67507.0,591842.0,59360,2312,220401,55543
134.0,39544,665960,16887.0,1247003.0,1915310.0,3923412,92720,90147,56802
387103.0,168558,13179,16595.0,43117.0,213290.0,221016,4606034,270532,18948
1333497.0,7840,41933,47034.0,8158.0,22417.0,1139014,43711,246348,5463
5775.0,95028,113221,220401.0,8092.0,313223.0,16094,1251526,80655,9950
343882.0,795976,30404,269881.0,84293.0,214967.0,110355,31175,248619,1091555
116628.0,157063,33320,53240.0,102638.0,3390119.0,206655,34976,90147,35058
51948.0,95028,88450,1472.0,955.0,9109.0,12670,143878,354292,115301
83211.0,246353,473728,57662.0,456894.0,258108.0,288300,63759,21980,92381
473728.0,491913,6441,498745.0,1136454.0,284893.0,52044,17600,270532,52157
491913.0,49536,19465,28971.0,74329.0,215435.0,39484,16278,220401,14998
1688970.0,303033,132810,352756.0,468120.0,186876.0,21488,65746,53240,30182
155459.0,28292,21488,137368.0,31128.0,42723.0,56204,348,250397,795768
89740.0,13449,87567,111352.0,50869.0,21879.0,178425,88537,4202,19129
9235.0,39841,68411,352756.0,357880.0,40120.0,195253,318010,254057,151422
25234.0,84035,114758,352756.0,56566.0,701832.0,76148,2641,256431,94880
1978022.0,19621,16022,110360.0,1013881.0,27392.0,8083,14272,220401,50679
131.0,291,127838,130499.0,25791.0,5014.0,228609,354808,305036,14420
195201.0,19378,30404,352756.0,1136454.0,92712.0,33143,125513,37653,394611
3897.0,100539,806861,269881.0,1426483.0,1049312.0,98081,14975,146106,31325
34821.0,37617,34716,8158.0,429598.0,6338.0,10817,864679,66090,1997603
55542.0,19690,15617,21980.0,68250.0,14478.0,51113,47129,57255,48387
163820.0,61106,273472,253825.0,190544.0,14478.0,1648823,112288,270532,216551
96969.0,406591,137668,15924.0,216551.0,137332.0,53615,72343,354292,71906
54116.0,1862,43462,23189.0,6151.0,95952.0,88292,73735,63980,65746
133335.0,818057,161767,269881.0,862339.0,1060803.0,56856,1655760,125226,161823
245178.0,120426,102555,352756.0,91199.0,4549.0,96141,32400,52243,218808
220401.0,83206,700576,1416.0,15328.0,27381.0,187606,147903,113816,32554
220401.0,95028,2108801,39280.0,311239.0,753067.0,52217,68423,37981,130163
43057.0,154977,42893,57662.0,1751.0,7711.0,129,102985,3131,216266
31007.0,92375,238191,269881.0,1754134.0,3283607.0,44324,3377767,2903,204828
18037.0,92375,30404,269881.0,159781.0,106886.0,34759,72778,13782,206061
2046941.0,324779,1696146,352756.0,63375.0,18037.0,41192,32400,2381,216266
762258.0,208788,30404,41599.0,127539.0,506522.0,279263,455931,270532,137429
251332.0,221016,51435,192591.0,29463.0,353531.0,18440,61132,1322,228139
1915310.0,40514,1219044,77623.0,105294.0,17188.0,125127,456475,220675,79106
7711.0,74826,25853,222063.0,93193.0,108706.0,117082,75851,7015,85817
10198.0,76318,3377767,84729.0,93193.0,717075.0,9839,388358,90147,85817
352756.0,173807,10884,211054.0,93193.0,2277647.0,28933,275588,1065,67645
986838.0,180314,80789,137684.0,3962.0,3390763.0,31344,142617,354292,104067
9466.0,56418,47180,1599.0,93193.0,2277647.0,139557,75445,140534,53116
23543.0,126016,146106,47666.0,5489.0,13894.0,127252,924610,417427,56448
22429.0,15488,3923237,95212.0,129823.0,55749.0,517180,43117,83579,1997603
63388.0,257902,5080,336715.0,38949.0,341813.0,96272,182654,27142,1140018
473728.0,254,221948,134732.0,216551.0,2796483.0,565574,75851,3131,129648
145370.0,826037,41933,269881.0,56448.0,258108.0,34764,242303,6505,1997603
3388533.0,433755,147903,136444.0,25095.0,1333497.0,19717,221948,354292,79106
8158.0,51337,64173,431905.0,93193.0,100443.0,270342,221948,37572,137429
861270.0,5994,806861,88184.0,161823.0,1333497.0,826037,163477,33451,1371
341813.0,569079,31453,18036.0,641068.0,701832.0,116793,506438,8158,207816
77702.0,21313,3377767,31770.0,13158.0,12618.0,12753,155253,40118,55543
826037.0,182487,39717,20465.0,29858.0,136542.0,21487,21624,8158,37856
44741.0,13726,293381,88184.0,84885.0,861270.0,826037,4593,4628,650277
51948.0,13691,3923237,15833.0,55919.0,610269.0,6386,5355,8158,117372
106612.0,153337,85963,24149.0,64782.0,17188.0,555446,16006,63814,1743719
377672.0,2615,21231,22429.0,127539.0,106635.0,11690,151695,643134,44592
111352.0,93190,113224,147782.0,127539.0,95312.0,59232,3377767,34366,3891
32095.0,27641,49906,96103.0,102638.0,10218.0,1400967,80708,63388,6696
75538.0,37617,31011,12733.0,122855.0,22103.0,50833,12742,100700,232472
19085.0,5680,16104,64988.0,1561373.0,37459.0,4376,16645,165290,4073
45979.0,79145,67640,92368.0,11966.0,64834.0,35082,2631,42018,1222
343882.0,72624,8700,2309761.0,94040.0,101981.0,46862,1934,58108,132484
1786986.0,796211,633172,188511.0,221201.0,23467.0,115190,97728,131160,749008
55542.0,113285,30404,42083.0,16111.0,167263.0,21488,118071,185714,3213
5075.0,13774,30404,197097.0,178797.0,101981.0,149915,209086,42324,85599
605288.0,52086,800112,77623.0,45042.0,21271.0,190345,11416,79168,432332
26320.0,113285,1754134,186760.0,217468.0,31007.0,64276,65918,57255,134496
40457.0,533152,806861,296382.0,1705765.0,190552.0,277249,187476,277241,33005
9441.0,11005,9865,251311.0,27174.0,76701.0,62422,46912,12157,5319
38497.0,44486,821172,5919.0,145478.0,13529.0,495088,519612,23137,1574883
4184.0,62422,39482,5892.0,10777.0,71285.0,277249,225052,153867,151422
9584.0,72624,1426835,531123.0,589011.0,57489.0,1489286,376927,77978,87909
1491.0,44486,337858,428.0,862339.0,185394.0,1024572,112957,425086,135027
94019.0,6251,187294,4930.0,44486.0,345893.0,19717,137368,110373,13411
72624.0,20707,39082,46545.0,108037.0,5643.0,28419,86903,715756,216865
226829.0,1812880,27961,41001.0,10822.0,133575.0,16344,25385,209005,646162
113334.0,25135,1799,90483.0,8369.0,19180.0,6842,134985,891,2816
41138.0,45790,42037,42838.0,607.0,69624.0,64746,43810,101564,23118
177.0,72992,34248,486227.0,302320.0,101376.0,372965,24797,36233,219475
148641.0,162637,2355,126206.0,3107113.0,366481.0,116987,73060,44744,33577
50464.0,75329,77209,44525.0,34674.0,23508.0,242751,426936,349122,10126
28076.0,1035677,69078,531123.0,10062.0,284893.0,114442,426936,106610,46928
45251.0,91641,59199,57255.0,147448.0,26694.0,13774,812158,297433,14537
5086.0,116137,700576,106610.0,167340.0,8118.0,4963,190666,30593,232873
12420.0,712955,366702,106610.0,32960.0,253658.0,24854,827361,27089,1179030
23255.0,53405,209913,46792.0,749008.0,148906.0,240671,112957,132705,11627
116628.0,90202,84688,26899.0,175098.0,24221.0,26459,129703,36801,7971
313028.0,241432,214540,328490.0,1705765.0,40692.0,56204,1044150,46792,1362633
8614.0,28891,32257,248422.0,21570.0,354604.0,5565,90432,46792,1362633
11040.0,43669,97141,36801.0,9114.0,62057.0,144345,325737,66395,945003
1503.0,57003,291627,35803.0,25419.0,40169.0,5684,145561,4543,122773
28491.0,4883,53410,119522.0,145.0,2796483.0,120447,4031,40638,316591
2986.0,7609,71829,111172.0,861270.0,122197.0,83659,120447,219704,63755
73733.0,20782,33133,236939.0,11256.0,85709.0,21317,520023,1161444,1709874
142238.0,644624,130255,288611.0,48659.0,211009.0,190552,120447,987330,145816
157177.0,67421,3077,1006158.0,116707.0,702489.0,87422,789431,274410,190544
12509.0,3361,33133,150226.0,37944.0,3093878.0,31007,339098,816187,31118
81367.0,25547,339098,225873.0,818766.0,1119831.0,120447,142835,273387,434118
328737.0,708352,33133,2373.0,99498.0,313319.0,7609,152025,277490,1574883
90247.0,28522,120447,237286.0,5717.0,63987.0,13716,607595,313543,1386659
122197.0,126579,120447,31782.0,17636.0,7549.0,796211,141069,90912,55040
1099040.0,103541,33133,70351.0,69548.0,464604.0,112517,2108801,66015,327070
204842.0,141069,120447,75279.0,116707.0,1099040.0,56165,160980,118720,55058
157537.0,103057,173583,131849.0,145648.0,491516.0,59861,120447,67048,29726
193.0,131938,120447,366885.0,48333.0,1365108.0,284306,592650,43546,24463
11263.0,46757,233561,479898.0,129823.0,28244.0,131938,120447,252754,72492
44913.0,1253941,519543,73101.0,20026.0,28595.0,68616,120447,3812,71914
491516.0,173807,245338,51632.0,1743192.0,36940.0,64521,33133,1006158,120630
40486.0,23576,33133,40118.0,214068.0,171145.0,1006972,48590,51632,107405
32873.0,265458,120447,1006158.0,146594.0,1919998.0,209312,103498,119772,107405
750458.0,1248890,120447,141913.0,129823.0,10574.0,143501,19801,514810,224308
274469.0,10601,521030,51861.0,66027.0,40589.0,233281,138968,18678,63686
150644.0,233281,521030,25396.0,206061.0,9366.0,8953,147005,47498,92732
702489.0,19508,34415,125124.0,67038.0,25410.0,52687,262415,10129,663926
2287.0,5872,218756,32575.0,92732.0,241856.0,50732,52957,49714,216266
551527.0,5337,10453,132787.0,67038.0,241856.0,9317,1474,23189,5358
20039.0,203391,62006,379150.0,215790.0,385068.0,4337,6719,52622,171327
41438.0,16732,1160830,223783.0,322045.0,1518385.0,3579,43420,10549,144081
139091.0,20148,137368,379589.0,219400.0,664890.0,108725,108706,28207,92732
146024.0,13869,20008,319633.0,1705765.0,1333497.0,233723,148290,307031,92732
1333497.0,1077,445528,28365.0,193521.0,610269.0,303204,67038,82401,1709874
494934.0,176534,159916,2640.0,200.0,2061877.0,32763,50177,41629,280073
262724.0,120977,9366,47666.0,12293.0,118221.0,8428,49397,134683,181207
34821.0,11642,21491,111717.0,10019.0,9109.0,6901,76168,266320,196713
342780.0,194007,27150,71263.0,63318.0,47217.0,52249,3021650,96946,358506
325395.0,295968,118714,131373.0,28675.0,102939.0,19980,63946,42083,66156
25478.0,13423,71716,179685.0,180318.0,84205.0,40831,165052,109164,50869
15916.0,2490,2042692,30978.0,92118.0,111870.0,2665547,180529,313098,113768
29346.0,46043,49083,87385.0,1136454.0,2690.0,123300,2042692,177573,343591
24821.0,36172,498236,16068.0,22272.0,2821347.0,143501,4652864,856814,199445
541984.0,6436,29266,179685.0,4616.0,15916.0,182771,78908,462134,382466
12681.0,60499,423962,381100.0,540340.0,668001.0,74144,16361,462134,113768
15916.0,27293,168540,35196.0,429598.0,1088824.0,226658,104153,221736,324962
159116.0,64738,120696,158511.0,160844.0,2722.0,511582,93408,47606,434118
2793873.0,27613,8059,47617.0,218731.0,493317.0,528428,19335,1823,147
104810.0,66432,69403,110567.0,121832.0,15916.0,171827,31132,113859,79160
24821.0,352593,41624,38768.0,179140.0,197012.0,123300,52957,2352663,277915
23441.0,31654,77696,141039.0,136588.0,3940.0,150121,250187,175033,66022
18608.0,141322,17441,407758.0,505737.0,24821.0,85379,285407,189616,101
14069.0,11582,416307,1187.0,1743192.0,1978022.0,1037,180273,44784,161
25478.0,28891,11754,497481.0,15912.0,124232.0,565574,48230,3522,7091
17869.0,12131,180273,220298.0,41630.0,702588.0,1060,279,3522,29113
144789.0,228318,84412,1187.0,3081.0,664890.0,76148,71547,664336,106445
57299.0,1643559,268391,58749.0,5882.0,71285.0,8083,1251526,1928,30991
97194.0,105962,2108801,6116.0,78580.0,1470612.0,23534,84412,167829,43264
69616.0,148,18970,6116.0,394852.0,210468.0,5393,170302,59159,358506
3093065.0,275487,334096,6116.0,199510.0,14720.0,111950,184580,434031,138566
271502.0,16727,116368,9798.0,53499.0,69995.0,79511,1068,635009,261541
19800.0,40336,184780,49144.0,111724.0,918591.0,476495,3370,221088,305948
29367.0,46831,325741,267300.0,448537.0,103145.0,87539,157,185290,243204
141659.0,160075,186842,17457.0,32182.0,103145.0,593239,4991,273199,705622
47848.0,3704,44383,75692.0,44134.0,169969.0,593239,4717,273199,243204
103145.0,199541,4941,185290.0,705622.0,11726.0,44879,40656,50588,12410
110197.0,199541,13295,1596.0,705622.0,50340.0,45455,92995,53539,21080
2064.0,199541,31143,93261.0,705622.0,30958.0,39629,90289,100297,516
16976.0,199541,239737,6057.0,705622.0,548521.0,1170138,702757,427944,192416
1974.0,199541,239737,84429.0,705622.0,109704.0,4483,13884,6479,131315
29775.0,2042692,24125,47108.0,535513.0,58554.0,90202,163717,38090,10545
33655.0,493491,3696,1341.0,84305.0,702588.0,40020,23910,823680,107578
26464.0,46126,6924,519612.0,7156.0,212296.0,11962,10399,76439,13431
11962.0,1291591,28515,265782.0,15095.0,317182.0,40020,376927,22511,27174
14069.0,134146,122318,25984.0,191050.0,27705.0,11962,100696,74116,151422
28595.0,23807,239679,431972.0,44614.0,141444.0,26411,37594,49293,8023
3388533.0,275487,33792,295555.0,105294.0,71285.0,90202,3806,14578,234341
22698.0,23516,84576,152467.0,209489.0,3258.0,101957,37594,41657,12122
46862.0,12335,447388,134683.0,55512.0,317182.0,11962,98760,118477,36188
1143524.0,154212,49534,130473.0,55758.0,150443.0,11962,10057,111400,331335
28272.0,88279,7767,4193.0,806861.0,64419.0,40020,134475,124885,176186
3388533.0,107714,388358,187025.0,12417.0,19904.0,40020,10347,209711,43826
113612.0,275487,23643,17816.0,29285.0,1160830.0,83206,48230,78907,386632
48559.0,23871,401422,16788.0,130096.0,14069.0,83206,474548,27089,66843
81884.0,140189,83206,284228.0,2676.0,12953.0,72716,243257,12277,263477
43000.0,83206,277339,57255.0,241003.0,444484.0,27649,2792,325405,650277
263552.0,83206,96543,68268.0,8092.0,8508.0,72716,52908,212275,107578
444484.0,393692,101750,260567.0,108972.0,15972.0,9940,225052,471587,103176
1896038.0,273052,49906,57255.0,641068.0,244.0,811678,87737,8041,86488
64221.0,83206,73389,66266.0,145478.0,69330.0,17367,45709,68790,50869
96007.0,83206,212462,738889.0,102638.0,664890.0,55311,15618,98224,65856
21380.0,83206,46318,314975.0,64186.0,148138.0,215403,700770,4797,140790
18037.0,1006,52908,298863.0,96764.0,66263.0,83206,318010,156855,1709874
57064.0,64992,152912,860703.0,142251.0,64370.0,22462,104312,94675,6907
8979.0,1254965,162183,39765.0,19764.0,43692.0,30399,22462,12552,2966
2149.0,22462,126372,42083.0,196549.0,440619.0,2376338,1254965,61615,2799
73029.0,22462,301961,12831.0,394852.0,58554.0,109068,58712,149572,2966
73029.0,22462,406923,245019.0,6907.0,57064.0,2376338,3037,25030,28035
15754.0,5538,86944,76239.0,50723.0,2516.0,50242,152165,75483,108405
38927.0,151989,68495,17263.0,50531.0,84330.0,221016,71547,18164,609214
142238.0,6595,139153,186692.0,984.0,84330.0,3204,275683,99501,5506
183455.0,1134,95491,234301.0,19624.0,39653.0,517180,14247,55638,1659383
567698.0,3825,271785,56593.0,69870.0,39653.0,18364,271326,10750,209993
661611.0,1940,119649,49714.0,216266.0,73029.0,22462,108706,12538,15733
26468.0,132898,108706,38755.0,77936.0,664890.0,4673,1411,55568,104873
8118.0,135504,26462,16380.0,52996.0,232310.0,198867,266600,306238,230726
681263.0,332,42675,25392.0,20383.0,506522.0,43794,83426,479406,623969
298657.0,1197,3031,94594.0,68250.0,3995.0,56298,81566,49163,27526
266926.0,9317,118714,55640.0,1976.0,241856.0,5653,122567,129255,68250
523807.0,16008,92720,49833.0,29565.0,167263.0,83389,22462,7291,5087
51581.0,33263,96579,17491.0,68250.0,108706.0,111932,6441,31782,24026
59328.0,114039,92720,25232.0,124925.0,84036.0,210382,812867,696398,862339
113612.0,8326,366702,662009.0,89506.0,1382911.0,37668,92720,55125,4013
63613.0,11193,31528,51861.0,1136454.0,113670.0,42501,92720,53851,245274
354808.0,188146,88537,17491.0,1277.0,1518385.0,8987,133553,109164,13575
1688970.0,30672,21783,137684.0,93170.0,28595.0,32068,56385,342631,838615
523807.0,83389,28515,113077.0,252454.0,4982.0,110165,164722,256431,68250
278353.0,12131,34693,69428.0,100550.0,71285.0,22462,456475,35665,11297
71285.0,1254965,700576,37306.0,23651.0,28822.0,31669,1381915,55125,24349
58712.0,91302,275487,655743.0,69428.0,57064.0,214733,1381915,55125,1743719
476473.0,228318,15903,6180.0,117965.0,1115.0,52021,56183,330800,395016
376666.0,12131,100368,47108.0,4347.0,85777.0,12374,92634,77163,309963
826548.0,871049,800112,16067.0,45860.0,151596.0,1254965,290461,210990,9511
136542.0,32144,521030,37231.0,100550.0,1243960.0,168975,2042692,330800,312424
10826.0,7424,2042692,132787.0,540173.0,702588.0,22095,143878,59159,1655077
2316.0,1271922,1754134,57255.0,73603.0,294958.0,30010,66390,91751,26515
24996.0,116448,161504,53696.0,31199.0,279494.0,1241560,103498,627090,303422
3388533.0,796211,273472,407051.0,929672.0,44047.0,350596,3500,1251526,107578
48444.0,795976,87002,19334.0,6125.0,357726.0,174868,132170,223869,105430
44047.0,54348,18331,220261.0,339655.0,345893.0,18185,13222,356344,53928
312955.0,1388,15688,199644.0,1705765.0,48444.0,135504,129806,11314,1140018
23571.0,94315,187294,77623.0,33075.0,11243.0,25402,495114,71910,1140018
722433.0,3126,401048,25388.0,25678.0,23139.0,33812,10896,147353,93193
48444.0,122699,112495,7603.0,109151.0,138554.0,367233,489293,8522,486405
128728.0,51421,132253,1160509.0,45959.0,48444.0,11467,205050,966377,43264
