MATCH_ID,BSUM1_ID,BSUM1_CHAMP_ID,BSUM2_ID,BSUM2_CHAMP_ID,BSUM3_ID,BSUM3_CHAMP_ID,BSUM4_ID,BSUM4_CHAMP_ID,BSUM5_ID,BSUM5_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RSUM1_CHAMP_ID,RSUM2_ID,RSUM2_CHAMP_ID,RSUM3_ID,RSUM3_CHAMP_ID,RSUM4_ID,RSUM4_CHAMP_ID,RSUM5_ID,RSUM5_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
KR_6057171840,EwRtu-Av7v8No8z-jk5EXW2CM8dNQjrP2cLV37jSHFoq2w,24,gtgIrax2yAeoUuylT-SQ5B0v4VFiAYMuBP5QrMA5JEg-wz0,78,Ux29D47L-bpJuXuvmH312d_DuEvwGLGdPbr-6LjZO3v6T5k,517,q4Gfhk0t39H5enJ3TKZCqzdPn20tEdiD78vtVje963tOek7KbIGy_WtoGA,110,zbbSnLWZ3zwaCKmblPVZD2lTaLMDA08KUrhOsbUOt1Odn28,888,895,238,120,79,429,_pPqSmQiK6GY2HjI2V-1P9zFtW8pW6LqZrC2AFBv1Dnohg,92,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,25,gIr2V1m2DtenJJWUFwvcTuz3NupSMvaLMp7UIFZ8vEM6ibQ,268,YNXXnDAyQxpbtZF7FU2m9tpPdpyyEmm1UD_OXgeWxmnZPuA,236,JyGitr6WRnQb73reTHTUHxWIDMtMDBnziLI3ZU6YQwAswybn1Tmhub0IRA,267,350,15,119,-1,58,BLUE,17,25,RED,0,3,BLUE,1,1,BLUE,2,6,RED,0,1,RED,0,1,RED
KR_6056836180,O1Z62ie4QgX9JCmfiM_jdn4o5WUoZiYtsl2e3LqOscm8dP0,887,Mui6zItGJdv7nDfVPJVlZTEtXwhHUWLdOmRDJ-rnD_NMQnc,421,47c5b2qts8892pqp5y2pA8DWi7U5D8FXa4d_-KTJj-wy6s0,39,GY1ggO5xpsX9bPkqiK2E02PChgn3MKEMzIapjW-cckLQqSE,110,8K1yx07pCws-gzQxIzqyuoyVtEGbaUk35YQDtbEyoFgIA2Y,223,78,-1,76,350,7,yN2RcZ-B8YDR_dmc9S5-PCu7do5rwkNOUcfCftMeIGUICME,126,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,72,WXdBsmyFil3m4LECTdkxqOFPXvGw1DECF1u1n1sUJrkeuVU,268,Gtb0oskEsPu9DigUwzZFLyKsVRCpVtdG5kPEPAZEZqC92n0,15,zbbSnLWZ3zwaCKmblPVZD2lTaLMDA08KUrhOsbUOt1Odn28,888,13,23,429,41,555,BLUE,21,8,BLUE,2,0,BLUE,1,0,BLUE,4,0,NONE,0,0,NONE,0,0,BLUE
KR_6056146039,APe-xPExonNgRmeBGm6Up85o1ZYmFP3g2iOZYasZwS9V1Lo726xID1FlIg,268,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,64,LTPeC0_v5XOTQMoTnbyIXAnmxgQQrk8ouQyMDsoXeaVj-br1g620K-6a6w,777,UtdPj88SYzp0xyOOKIKMfXFnVPZI_PswrtMVGwAaA1Psl6ep,15,axwzA_MjQ-RvFoPc7sbP_Id9_0bR5FUAegxkLXobP1-uBoY,53,13,62,7,119,429,BqGHiWbWHzSYofjRkwk_E9PF9p5rwUpy7VGeoQYMblgALd1PDoIjqo1j6g,8,8qxa6rr6yQN2L8ngruTKcdNC9F-pFk0IJ29doGGIGwRjM9c,163,M7LF5ww6oE0gRXrHuUtYdRUleJZUoGgwZhCdgO5IvxGSIhSgh7HdM9SZSA,246,AhuI1rIIZHqHCaXknwqVZ6920obHJAOqgVXs-_NWKH4JOTw,81,eoIx6Ebzs9haPb5uxAxNYgOdFxCom3kfYQsfZWvhpWS48pQHwz1Xh4OtzA,43,119,78,150,68,429,RED,38,18,BLUE,2,0,BLUE,2,0,RED,10,2,BLUE,1,0,BLUE,2,0,BLUE
KR_6056019051,LTPeC0_v5XOTQMoTnbyIXAnmxgQQrk8ouQyMDsoXeaVj-br1g620K-6a6w,777,Qn1XVTMc5nwfDdnILTuse3SuZj8Rg6Wi56FnN-92EjmjXrbK-hNMm9oadQ,64,J_-RGFM3J4hawX1khzpRfRkRcjtZbW_TNuiykgoEsTSOIOWmROk4Jp12vQ,13,ijqne_joWPyZJiu34CqH57k65ajHGszH1G9EANhi1QBg2R8,523,YAWYY_Sr3H0N_pWJvVDZxEdTSRh-WTRtaQs_ge-euWxMBi8,223,76,114,888,78,429,9DnJxd3jhP5Fwsls0OHrZoV23rtixMX2maC7iaL4hMqeWAs,268,U8bkZNCpRSIvh0l6gwDSCB7Vit3Q-2PGeld-kADzSMoE3TI,234,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,517,eK3-ohRs28zlCmAoiPkknZ9npxnxaPljJyXcTFQdcEvKPHE,119,kr8x6O8oJ96c_t3kMwFDrbruWSftoukVfYHDul9t_9Sa48-5JpQrzMUZAA,53,68,-1,895,78,350,RED,22,40,BLUE,1,3,RED,0,2,RED,2,7,RED,0,1,NONE,0,0,RED
KR_6055700519,UJNnOEFA_V0Pw8PEogx5MleLbTB_F6-4OgrPF4sX5oF-hk5_7jWsGxJyRQ,876,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,80,-bnUHDsoizvZkRvoDrtmA3WiAPz62qra0gPriMf0zqxhYytOjxk-VtIIyQ,163,1FvqDwYHCWww27G8IJt5QgPHqF7m27DxgMTJ0J2mt0RMyxgpoDES7mk4Fw,429,5C7Ab5bDdvKhppo5D5JoCiGkuW98oNYJLrjZPfo5cqpG20M,888,15,350,62,246,120,9UhgQoFR5eYN-uAAriQbnwwNvCfsK7iLmesKHt0tzN8jsZ2mDKKTOcEerA,102,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,104,hNC5GRcaJZ-PsyTPN4sGW_uWH9MalltiiKlPa7S3cx0p081jzl_Sb6m5uA,268,m0shJg17q9Pa0SdiQDE3ZycbijHwTVxkE7oEjeGwYkITJi0,516,q3wZkwddVzV3gqDEZuE7l65m8U0j40aFprEdroCXXRyFXi0,235,78,119,-1,221,-1,BLUE,10,19,RED,0,2,RED,0,1,RED,0,4,NONE,0,0,NONE,0,0,RED
KR_6055249528,UJNnOEFA_V0Pw8PEogx5MleLbTB_F6-4OgrPF4sX5oF-hk5_7jWsGxJyRQ,68,MMXkzt1vr0p3dCTUKb2OC2f0PZsVREqXSMGJYc3EX0cRv-WGXPJ9otMY5g,62,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,268,T9cTTfK038tIME3U2xPWTaO4Vl20PhEfKnp9JQSobN8OCrk,523,T1O_JdL-MF2N1eZEzRDPngmhoy1Ski-bEV4mb0nm-Ho-jps,22,114,107,111,157,163,MJFBGyMPyeLlZerWHitdHUrEBWvr95TaQ2XvzPO85wbvX8g,23,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,254,eRjeDGCqy7WO7P_xd1M5RuOmlPeFl_gJH03Kik_KdF84xTrz6YhTeAN1Yg,105,ZwyYC9lTBiIIbzkLtfE3gMLbwr_9EcTM-QE9e5v7LPyh_oRr-ako3E5PDg,429,CgwmH1nNcLDcVgGcB32l21du88wvvFAoO9UO2GOYicjlDT5pMKc6cfklMA,888,120,267,119,7,58,RED,4,22,RED,0,1,RED,0,1,RED,0,3,NONE,0,0,NONE,0,0,RED
KR_6053698112,5A4WJpFsCzkRoVDHzNAVO6bre5LRlLSlu5bDjX2oBOs9qKE,79,MYFdZtxnDvaU3by5xw6TLSmaIUbcsmX-UX-e9tKbUIOGvCzKaQRQSnGUTQ,203,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,3,T9cTTfK038tIME3U2xPWTaO4Vl20PhEfKnp9JQSobN8OCrk,222,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,111,350,55,-1,-1,163,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,58,MDqGtPmXx3f2LMeKFTuWuI53bD4usXQCxyua869BLnh8WxZGcqdGHXDKyA,80,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,517,zSzvjRmRsp2CScqUbk2SSS5dxNwyiWtdJhBMM6Bhg81gdBk,15,HTUIbTdhQ3sXqiyq3dQ_7hQwGK7I6OBdnxJ-m8ob4VN1M62N4WMfTufj0w,497,887,91,429,119,-1,BLUE,15,44,RED,0,2,RED,0,1,RED,0,9,RED,0,1,RED,0,1,RED
KR_6053722805,aFwzyFYDcqUvZje-bKywj8NPVlMxGj-MfCahYynTXvYVysQ,154,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,200,zMuDZ0K6WHBRtkJIFpUSa_GbVq-k9ee3GAlZPv_gEXOizVqFkMzhJ73sFw,711,jsLn-j7pX-VajGXxY03dzRyRU4puN1UGSUijnl2DUDWgSOU,222,3ZElBGWVpEgKtv1H-btNlBLItaaF2dC3PLGSOnJhz0cn8QI,235,68,-1,15,119,7,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,62,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,163,H-eWWpsHMRs2JLAvkUcgJMEgXlrgAtO2T75pKED6AsiCA89K,39,zrA2hv7TVoY82XqKAvqlju9Q3Z6V1N1vC9rIN8llRffQj_A,115,AhuI1rIIZHqHCaXknwqVZ6920obHJAOqgVXs-_NWKH4JOTw,40,429,55,203,119,24,BLUE,33,41,BLUE,3,2,RED,0,2,RED,8,10,BLUE,2,1,BLUE,2,1,RED
KR_6053678660,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,24,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,79,H-eWWpsHMRs2JLAvkUcgJMEgXlrgAtO2T75pKED6AsiCA89K,39,NkZ4x09h94WkFBZ6JroI5lkcrKs-2zELE2Zb0CTzRcB5l35TFWhP216RcA,18,55z0FSL8EycNZW2mfi-IFG7bqKpoVyQY89B8zA20AzS6u-Q,111,555,15,7,887,119,LvDuDQTaQIqt_qzhRVkgrmys32d07_imnvrYhTlmiP-XJ8DqbDqH2LF-Jg,164,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,141,jsLn-j7pX-VajGXxY03dzRyRU4puN1UGSUijnl2DUDWgSOU,3,zrA2hv7TVoY82XqKAvqlju9Q3Z6V1N1vC9rIN8llRffQj_A,360,BbAAhsUWg2265fg_lmLsQq7MNSVl1E3PJA5VpJT25MpiOUJm,12,203,107,76,429,246,BLUE,23,10,BLUE,1,0,BLUE,2,0,BLUE,4,0,BLUE,1,0,NONE,0,0,BLUE
KR_6053605246,cGKmw921iaCwcS-SoM1_Rn_IjDciJPq61ZmoHGz3lrqjXmuZ,887,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,59,agPlGU0Gmxu5kULSP8vs9YrZoaWEqnCghvEo9QqQitn1oekZpRPYUS5tJg,268,lhkf2v0fYl36ZBjGd4_gXt2nYLzI-nGqW3a9fxZKylYh2Ed6R9h9vGTnvg,236,qYv7jpEcx9JYAzgh_jXPpMOLMrCmCsfSIYnNAmyQIT4ia8VIVihcC1ROXQ,12,68,888,-1,119,429,9UhgQoFR5eYN-uAAriQbnwwNvCfsK7iLmesKHt0tzN8jsZ2mDKKTOcEerA,876,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,64,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,13,WUg-E1-A-kM0viQw4Ywmi9Ruu_aKc-3ofMdOXyR8OfLgaZ0uMmT60IE0eg,15,vJhnv_vsIR9RcY4FaGbYTBs7moSylvPallVW8cZQ7H661EkboMioAu4GvA,350,119,30,-1,78,555,BLUE,4,11,BLUE,1,1,RED,0,2,RED,0,1,NONE,0,0,NONE,0,0,RED
KR_6053536955,Mo4_dPSMiCTMw95cwRmMBYbXVY5jT0kCHcqYlNf_V7XkWtY,102,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,254,FR8ABgAmWaIHci98kpniqL3iddOz_W2zUv3gfV_GjpT74vGk,163,GaKfOMy2UW36Kd1SCbUu2igBKC-m-xN9mtUeHBvS5Z-hsM57OJJFIJvPtw,29,F-B0Gp-7-7GrewaAjGPupz2cyIBngUcD7QvljphHqcbEhQc,888,429,-1,119,68,62,VQ8fuFIHzyEykyBzHAPVFBOkI_OruafxNeGRIX_0rWCVtwc,85,7EVFeC56UA5ABYer3Fg5YvFEhBMW62GXI48Vlr8i0r5Hee4s,64,4LA5fIM-46MHikzB4JE6iFFWEcD97XPGi5mUHSdRp4H4uOM,777,OsE7cm6o7zga50PcRypXsYIC5QbODo7m_EGMj_6vboV8X74,221,MPICK78LwwK3BBW0mkGbn11-IJQiLYkPimXH2c5xufj2ccE,22,-1,119,-1,-1,58,BLUE,12,34,BLUE,1,1,BLUE,1,1,RED,0,9,NONE,0,0,RED,0,1,RED
KR_6052426194,W_tRcrU2iyQVQn7VAJkmnygeof7rCtenihfx0cBd0UahF3o,68,XxjW8h0M_Zy5f1TEGkkVNQrzcfbAK64sbeymLccRbHXnfTs,141,JjJZN1vi7tfk_inTlS-XrOYglfRXG9JFQLtyvVOf3-8qhzA,166,DoNwQDVX5DhNkH1rQDR-ZLviHPfi22P5KQaY2R_pnSM9lHIv0RWpfqEMEg,498,nSNxWCGQUgvJBhJxgQgXcsxCaxZO3q1Aiw7Olzw3h-fMXiKt,888,266,555,78,111,7,Kjd3Sb07ZqsrJo6E5izHmuDs_YZB2rj5EZm4nGbjHWwrCVTVxLJbK7NVKw,157,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,131,-dfabinOd0HXfQvXIwc77Bl5LKL2y2aX2BM8k4WstasDQys,23,zSzvjRmRsp2CScqUbk2SSS5dxNwyiWtdJhBMM6Bhg81gdBk,15,Wn992diAAQ-BYM_2yJvzaz__dViz9Uff2ehS7_Soxgcth1o,350,119,429,7,24,103,BLUE,39,39,BLUE,3,2,RED,1,1,RED,7,8,BLUE,1,2,BLUE,1,1,RED
KR_6052053717,BfNPP-dedV6rLG__LTAcRoRZKfkb-04Pg2ey6rUmLBy__Ao,113,FiSaq71AeZHpy2e23i6DGuu9SZfu_rq0eT4LOZXmtE0Lyj-pkg_kSg2x9Q,30,Gb99w0FWfJzzP3eq8Fag9G6kwZYu5qAioYbfiaIKIk756qUBbptNqic-Zw,777,TNmphBk-kkJXhVz7jpmZ_SkabS2-7Lt_41AxNLMR0RT4OVg,119,Cs9M1esP14CgP5NzPR27n9-5xQJ1MFSGu7MK10rSVwHzDvwdYkMWuNgWkQ,888,163,15,-1,-1,-1,EfcJn1KDn1XNemdSBjQ4GL4P9buCgl6GBuIREmih6Z1cUTw,78,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,76,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,517,Z6az42qDj-IluhYlKwLE_ZFEVjunqus0Mj1h-t4NnQi_WadKO8IyJEqVBA,523,5aIZAg-KG8b5YKkYGYyUcG7vY5B41ffwf2kQkUcT3M8AUDs,223,41,163,7,429,887,RED,0,2,NONE,0,0,NONE,0,0,NONE,0,0,NONE,0,0,NONE,0,0,RED
KR_6052070248,_pPqSmQiK6GY2HjI2V-1P9zFtW8pW6LqZrC2AFBv1Dnohg,266,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,163,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,777,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,221,bi1v76Bv4KAywuUPoVgr12ECwmh5Mk3pxLQIbz8EY1-Z4WFuGolESlW66w,111,-1,9,119,55,58,vw7N9YLAgtt3OEuzBHDzq7gQjIcdhK-crpvGNdbm7co2dck,517,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,234,qYv7jpEcx9JYAzgh_jXPpMOLMrCmCsfSIYnNAmyQIT4ia8VIVihcC1ROXQ,268,GY1ggO5xpsX9bPkqiK2E02PChgn3MKEMzIapjW-cckLQqSE,523,BbAAhsUWg2265fg_lmLsQq7MNSVl1E3PJA5VpJT25MpiOUJm,89,895,-1,68,15,76,RED,14,26,RED,1,2,BLUE,1,1,RED,2,8,RED,0,1,RED,0,2,RED
KR_6051935862,L5YwtV1QHTc_qdX5j_9We5pxvl6xZZDQY2NZMr-zkFwu5NE,41,59UP7QAq3rsgsuVHm_5tkvG0b3wx6vwdwaerN7tFK8HdtrU,200,OuaDM-wqErKRRa91WpzKVjtuU2gdPvDuoRUIr_z67JW-gbc,163,EN6RHq8oBTF13SOMiS3mi9Qa6DWb1T0iYQp0VWKkY6kS5wVQkMLTHOACrQ,523,cpbI-YrUWRmW9pqj_VgCvTIn_t__EstDs7d-jlWt44bdj_4,350,30,254,78,-1,-1,eTRhu2QE3-KbaaO6q_McE2N4ApWbkxBc8YB4R5HxfQsngK4,166,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,62,jKmjG4-or-czGmM3fJk4XqwH7ejgIMbFFf-jZHNOt1qrnAU,268,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,81,T1O_JdL-MF2N1eZEzRDPngmhoy1Ski-bEV4mb0nm-Ho-jps,43,-1,-1,895,429,-1,RED,29,28,RED,0,3,RED,0,2,RED,6,5,BLUE,1,0,BLUE,1,0,RED
KR_6051922032,L5YwtV1QHTc_qdX5j_9We5pxvl6xZZDQY2NZMr-zkFwu5NE,41,Tx5p5q4af3CF8ckXbeZCZk4-RD8WepIX3KU1NzF5BS5swQmUCko_rRsPCA,254,OuaDM-wqErKRRa91WpzKVjtuU2gdPvDuoRUIr_z67JW-gbc,711,fDXTqkyFoNC_Hshb--SYPz1cNUf5UGsdr-vVLSwlETV9zbI,145,lcjVcmKjgpAc3GRLY701X_mDF9Cj-yJuc-8plhIhNfIo2qNp,555,429,62,30,268,895,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,58,pFKMcY9e8lNe-Hl8x1iJiSobE0hLubxeqSo5GDKYTuodMGc,5,jKmjG4-or-czGmM3fJk4XqwH7ejgIMbFFf-jZHNOt1qrnAU,7,EN6RHq8oBTF13SOMiS3mi9Qa6DWb1T0iYQp0VWKkY6kS5wVQkMLTHOACrQ,360,cpbI-YrUWRmW9pqj_VgCvTIn_t__EstDs7d-jlWt44bdj_4,53,78,895,268,-1,103,BLUE,33,17,RED,1,1,RED,1,1,BLUE,8,0,BLUE,1,0,BLUE,1,0,BLUE
KR_6051837540,ikzG846eDWlVUWrNqsguEW-vlfspmUIlLy-_3EyMwhbiYA,268,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,62,OuaDM-wqErKRRa91WpzKVjtuU2gdPvDuoRUIr_z67JW-gbc,517,1FvqDwYHCWww27G8IJt5QgPHqF7m27DxgMTJ0J2mt0RMyxgpoDES7mk4Fw,15,cpbI-YrUWRmW9pqj_VgCvTIn_t__EstDs7d-jlWt44bdj_4,223,777,119,895,78,157,i6T88UscEC31ZDny1Gd6VSyQsvXJmmJeXbeIDlGb7CRWwhY,3,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,48,jgF8qXiP09yF8es7nUOKWw4VJb4A2xp2kMxRZVOQRhT5hfk,13,fDXTqkyFoNC_Hshb--SYPz1cNUf5UGsdr-vVLSwlETV9zbI,429,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,32,350,-1,68,157,163,RED,20,39,RED,1,2,RED,1,1,RED,4,7,RED,0,1,NONE,0,0,RED
KR_6051800352,hFRIIxtoBp7b7T-sG98Zc8lAW3eL9N6WbOGQD__YAQT807pl2tpNOCaL3w,420,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,163,OuaDM-wqErKRRa91WpzKVjtuU2gdPvDuoRUIr_z67JW-gbc,777,vf1Rd_ltZrlmdvquHJTiEyZqe7RmycaPHLr2EedsDCeVNF5cMq-Eu-siSQ,202,yk8UBza0P-q4ROR-XV0YNM5QA4dX6dw8Kir5FhGeDm04q08,43,41,268,119,887,15,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,58,GV4FWa8rTwsYhKPOhkSHq26fOuHzoyUXEl8JZ1e7pXEwvv8,76,QtT16mz-Ehj48NYhIDilmhb6OS7QebMXYrnAB4Y920S2j3g,7,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,21,cpbI-YrUWRmW9pqj_VgCvTIn_t__EstDs7d-jlWt44bdj_4,223,9,119,429,84,15,RED,8,38,RED,0,3,RED,0,2,RED,2,10,RED,0,1,RED,0,1,RED
KR_6056796581,AruYo4vy5ISZ9GXimEa4DkKnxlX5-gFJyUYc1MIQ9ZDR4VJgLkRA5KoD2w,85,z9WNO0liaXo6EbrXfhlIbJnAShc-PkfX-_N5IghGqIScJ6k,120,4LA5fIM-46MHikzB4JE6iFFWEcD97XPGi5mUHSdRp4H4uOM,777,1GSDZ4cHUmGPVg-ikeSlbYzY_KNu8Goru8oLCGFhEtuGesg,15,GhchGpHKQJ_RS_UqLozjqVtCvsa7cfq3N2D6PIyj5ccOS_I62rN9qMTiHw,111,517,888,234,68,119,m0shJg17q9Pa0SdiQDE3ZycbijHwTVxkE7oEjeGwYkITJi0,113,fDXTqkyFoNC_Hshb--SYPz1cNUf5UGsdr-vVLSwlETV9zbI,64,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,7,V6Fp9BQwofuRoeIin6Y5Nz5kJRp2vHGIvZUsi4AQkqDO1NR06X8pyiVEcA,429,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,79,887,163,76,555,221,RED,25,49,RED,0,3,RED,0,1,RED,1,10,RED,0,1,RED,0,3,RED
KR_6053763627,cGKmw921iaCwcS-SoM1_Rn_IjDciJPq61ZmoHGz3lrqjXmuZ,84,8K1yx07pCws-gzQxIzqyuoyVtEGbaUk35YQDtbEyoFgIA2Y,238,jKmjG4-or-czGmM3fJk4XqwH7ejgIMbFFf-jZHNOt1qrnAU,7,kThzELMCYW_yDlkKUnKuWceuCZ1sO4BfDeGbODBg5wB7Dk2X_MshZxgI9w,429,NiyteP5oX8moEaNohnrEQO5wY98jrjw2_Ry_kXJ5DrishV4,32,-1,-1,119,895,777,wvkIxOYr94nqNfwNGLyxlMsADE-nmREWf1CCfiNYtkDGyy8,166,GSIcsn8cLkTE1rszIXCB-kWyA075Ag8WvhBCz929Lw6u8UCBs7wmihvcUw,200,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,268,EN6RHq8oBTF13SOMiS3mi9Qa6DWb1T0iYQp0VWKkY6kS5wVQkMLTHOACrQ,222,RNes9apiHhkv-PWJe1lmhbGH5MCwqQaad24lc6-K5DtDYUs,53,163,24,555,254,78,RED,13,23,RED,0,2,BLUE,1,1,RED,1,5,NONE,0,0,NONE,0,0,RED
KR_6053599838,MJFBGyMPyeLlZerWHitdHUrEBWvr95TaQ2XvzPO85wbvX8g,516,0HoBuI5QJjtEEdy5a4-eFbPilGzx0pIE2w0u94oCkxP7-dBr,64,P_88bzIShVOnhLmiuksuw3xEjfualRdnJWCl3ijewYTuel1g6WY6IVxVKg,517,V6Fp9BQwofuRoeIin6Y5Nz5kJRp2vHGIvZUsi4AQkqDO1NR06X8pyiVEcA,236,MjUwDsN3McJ6bJ59J4nQretdnkAGJYIP8hwpzHTPEpYgSGY,267,157,-1,119,-1,429,JaASwUyn3eSV9ZEKHIPpQ_4BiaN9SF1NYtHyRt2kp27AJA,58,bdq-X70kY-VIhn3V_k_QAgwQkZXItyAHtzRo_dtni40h4urntp33_GzGig,80,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,13,gRAACfC2nCztykyzPBsW6-P6Jm8pBukXmi5DofSfKmCh9xk,15,yk8UBza0P-q4ROR-XV0YNM5QA4dX6dw8Kir5FhGeDm04q08,350,107,78,887,555,163,BLUE,43,24,BLUE,4,0,RED,0,2,RED,10,4,NONE,0,0,BLUE,2,0,BLUE
KR_6053605246,cGKmw921iaCwcS-SoM1_Rn_IjDciJPq61ZmoHGz3lrqjXmuZ,887,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,59,agPlGU0Gmxu5kULSP8vs9YrZoaWEqnCghvEo9QqQitn1oekZpRPYUS5tJg,268,lhkf2v0fYl36ZBjGd4_gXt2nYLzI-nGqW3a9fxZKylYh2Ed6R9h9vGTnvg,236,qYv7jpEcx9JYAzgh_jXPpMOLMrCmCsfSIYnNAmyQIT4ia8VIVihcC1ROXQ,12,68,888,-1,119,429,9UhgQoFR5eYN-uAAriQbnwwNvCfsK7iLmesKHt0tzN8jsZ2mDKKTOcEerA,876,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,64,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,13,WUg-E1-A-kM0viQw4Ywmi9Ruu_aKc-3ofMdOXyR8OfLgaZ0uMmT60IE0eg,15,vJhnv_vsIR9RcY4FaGbYTBs7moSylvPallVW8cZQ7H661EkboMioAu4GvA,350,119,30,-1,78,555,BLUE,4,11,BLUE,1,1,RED,0,2,RED,0,1,NONE,0,0,NONE,0,0,RED
