SERVER,BSUM1_ID,BTOP_CHAMP_ID,BSUM2_ID,BJGL_CHAMP_ID,BSUM3_ID,BMID_CHAMP_ID,BSUM4_ID,BBOT_CHAMP_ID,BSUM5_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RTOP_CHAMP_ID,RSUM2_ID,RJGL_CHAMP_ID,RSUM3_ID,RMID_CHAMP_ID,RSUM4_ID,RBOT_CHAMP_ID,RSUM5_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
KOREA,cGKmw921iaCwcS-SoM1_Rn_IjDciJPq61ZmoHGz3lrqjXmuZ,887,C0b6n7LHmdqBvGDIPuYc8rUVU2BF9bVbltHc_DLFHagI9xXX1zRG7w7HWw,62,ae8daAzbfk-chYHp6XFHXokdAI3ISwVWDTv82tzhuNKgEws,13,AB8EyVl7cK1rGMrY9cTuADCGmt0JrHeSXs7AvoD88DUETd8,429,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,888,163,-1,350,238,119,UY2yKmnvDtj3yvexvo_KwCpIOnPNSyK3k3BQ0lXWaYcVsjmeaJv3nQEXhA,36,GV4FWa8rTwsYhKPOhkSHq26fOuHzoyUXEl8JZ1e7pXEwvv8,80,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,517,7PfWUQATLTjg9Tcq_SPfsN2_Ug8zTEvD4Z5vSsvJ7c5685Z0XiIZjVbgcg,221,bi1v76Bv4KAywuUPoVgr12ECwmh5Mk3pxLQIbz8EY1-Z4WFuGolESlW66w,79,119,895,7,114,35,1,23,17,0,2,1,1,1,1,0,7,2,0,1,0,0,1,0,0
KOREA,VQ8fuFIHzyEykyBzHAPVFBOkI_OruafxNeGRIX_0rWCVtwc,58,W3EpotUunE7m7CWAFo7-v657wgCtMg77N7cqj9fYnck5ydikpW0iyo3WvA,30,orfEYogY8Ki5oFTH9b938vZFTGuFrvqonTPjuKssd1YbW5s,238,MDqGtPmXx3f2LMeKFTuWuI53bD4usXQCxyua869BLnh8WxZGcqdGHXDKyA,119,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,875,429,163,80,895,157,BqGHiWbWHzSYofjRkwk_E9PF9p5rwUpy7VGeoQYMblgALd1PDoIjqo1j6g,8,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,76,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,777,CbGZr8alji-6EHrUjgHXcsqr6cqVMT00al1DoTGY4DddS-s-rAAj076tRQ,203,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,111,350,78,555,268,68,1,21,32,1,0,2,0,1,1,0,3,4,1,0,1,2,0,0,1
KOREA,6a6hDTpUjLAjRuuEJ79MCHsCVm_qHivYD4L1c6aMr266YO7W0SQueLew8Q,516,aZEpVhF7CCDldi9Vl2eUrvQCRIQZbpGjO3Yl0Sz3u0a8ea0,245,0NcNkChIAYny5ml1-6BihFGi4m4jhbFW4CHE1a7uSKxzF8w,555,u--dkxxHzOhoiOUJ2PkkWM_bsv1-CyXcYruLG0rX5vOGA1M,15,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,117,350,711,-1,107,7,5X-ipYnYeOsV35PrfATXHuptONrEu07KxHPmsxkl1RDTemvnNy1ao8yl3w,266,CbGZr8alji-6EHrUjgHXcsqr6cqVMT00al1DoTGY4DddS-s-rAAj076tRQ,30,h-aLPcfX2jvj8zRH4gFOwJG2zSmDIq13rWUzDoBeVya-YsFrTaeLik_trA,91,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,221,fySksmBrOJPpG30pl8mo5NKu26LUjW25oGtriXwcx3HySAoD6aNkQQSNIQ,43,78,163,133,119,429,1,38,15,0,2,1,1,1,1,1,10,1,0,1,0,0,2,0,0
KOREA,CNoef5MzxwQK0Ykvi3pmZ1Ly3CqR4MJYRR8uZeS9B9ePZ3A,24,pFKMcY9e8lNe-Hl8x1iJiSobE0hLubxeqSo5GDKYTuodMGc,72,LThHb84Jl3pmtodBlTuIBnT-4F8J5V1R6zBKZklA366LOuM,103,2YpAAKTsttlV3ru-r7wEy7W07VEWLkzzsnE5n0_ovuUzogo,111,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,15,895,429,79,-1,-1,IOnsawIcAB45kza5SSjxRrzRB_yCME3mpDzfi3I3z7gkzYw,59,8K1yx07pCws-gzQxIzqyuoyVtEGbaUk35YQDtbEyoFgIA2Y,78,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,163,ijqne_joWPyZJiu34CqH57k65ajHGszH1G9EANhi1QBg2R8,523,oFI5kgNLhzRsSzauQaNmS5dzm0uU0lmjCXvvkF56TjOwLCQ,98,429,7,-1,119,268,1,22,8,1,1,1,1,1,1,0,4,1,2,0,0,2,0,0,0
KOREA,4q4NzZZ-LZFwdLi_Q0aNFQcAH5B0DiEf4W5gn165oT3bxRQ,84,7pB8L7zs7CFE1pd2dEhDxvF6Ni4M-Ym_0V6ap9OR43sQXZCIjws6iyVz8Q,163,JjJZN1vi7tfk_inTlS-XrOYglfRXG9JFQLtyvVOf3-8qhzA,234,GRLu_6ITX7im0tAByL1vdaX5a8jZ_P5zzPO966m7t5arDaA,360,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,111,-1,76,-1,119,150,zSwEg5h30OKFnb0x98TpEf6sppYRZbaxvBkY7cPNY5uulRg,887,agPlGU0Gmxu5kULSP8vs9YrZoaWEqnCghvEo9QqQitn1oekZpRPYUS5tJg,59,7b6sshPbdkaRgQbgkntWgG4EwSdL70oARWVyJ71JTKZt2Qw,68,7PfWUQATLTjg9Tcq_SPfsN2_Ug8zTEvD4Z5vSsvJ7c5685Z0XiIZjVbgcg,15,7uL3v-Zhr_ClBeFUmjhSWKXg4Bh9AT1DlL7wNYThzU5b2A,22,268,-1,114,429,35,1,17,41,1,0,2,0,1,1,1,2,5,2,0,0,2,0,0,1
KOREA,5A4WJpFsCzkRoVDHzNAVO6bre5LRlLSlu5bDjX2oBOs9qKE,113,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,131,H-eWWpsHMRs2JLAvkUcgJMEgXlrgAtO2T75pKED6AsiCA89K,39,ijqne_joWPyZJiu34CqH57k65ajHGszH1G9EANhi1QBg2R8,96,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,267,78,-1,119,350,7,zSwEg5h30OKFnb0x98TpEf6sppYRZbaxvBkY7cPNY5uulRg,887,bdq-X70kY-VIhn3V_k_QAgwQkZXItyAHtzRo_dtni40h4urntp33_GzGig,62,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,157,kThzELMCYW_yDlkKUnKuWceuCZ1sO4BfDeGbODBg5wB7Dk2X_MshZxgI9w,236,axwzA_MjQ-RvFoPc7sbP_Id9_0bR5FUAegxkLXobP1-uBoY,53,429,119,-1,-1,-1,1,29,54,1,0,2,1,1,1,1,3,9,1,0,1,1,0,1,1
KOREA,JaASwUyn3eSV9ZEKHIPpQ_4BiaN9SF1NYtHyRt2kp27AJA,150,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,234,lzGPo1GEpcrZuv5vt97yvFeuCR1Plg8SQti2aFeoU15bgAk,711,vf1Rd_ltZrlmdvquHJTiEyZqe7RmycaPHLr2EedsDCeVNF5cMq-Eu-siSQ,15,T1O_JdL-MF2N1eZEzRDPngmhoy1Ski-bEV4mb0nm-Ho-jps,201,221,107,-1,-1,887,J0ySfQJalchSQwsygaduZf9FNntvRr_C7g1ggdzClMo2WbGDcgv-1TCE9Q,84,kfSG0Rir9m8FtcaghNEwSzOImUosfP4ThiNKBv7RmhK9GVA,80,sKEl_i6VZMCB7aE7NbSwwxEvCuY6Cf5b-uZVQZD4yCrxbLdBsuTWgP-PlQ,238,G2AfNpuukojd_I6gKHuWX-1oT1YnJU0o5IzJfZ-iLvAnQmpG6JLdXX3JPg,429,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,111,517,350,24,58,119,0,35,30,0,2,1,1,0,1,0,8,3,0,1,0,0,1,0,0
KOREA,g0ktFml3lfIemO-V5AdckvTygQQD0xpoyeEHTdMybvcwXZc,887,UebFlWLP6JLzoF6CSlpX6bNCgON1vwqg8zeEU8I58xZKcL8Kna9sK8e02w,234,qYv7jpEcx9JYAzgh_jXPpMOLMrCmCsfSIYnNAmyQIT4ia8VIVihcC1ROXQ,163,GhchGpHKQJ_RS_UqLozjqVtCvsa7cfq3N2D6PIyj5ccOS_I62rN9qMTiHw,119,lzGPo1GEpcrZuv5vt97yvFeuCR1Plg8SQti2aFeoU15bgAk,555,15,-1,114,895,429,LTPeC0_v5XOTQMoTnbyIXAnmxgQQrk8ouQyMDsoXeaVj-br1g620K-6a6w,84,sbDHeqqUvLDhNA3yYnS3t93fG4d9doqldZjOkb3rwrybN_HaFAGyIp0H1w,131,M7LF5ww6oE0gRXrHuUtYdRUleJZUoGgwZhCdgO5IvxGSIhSgh7HdM9SZSA,246,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,236,u_oreJ9vKRrBdbVp5U_OCyUyAFV_6jjlyUqOGJWv80vEfNE9Qkcs-tyh8g,267,895,-1,91,7,114,0,26,32,0,1,1,0,2,0,0,3,6,1,0,1,1,0,1,1
KOREA,-orqWrlF6cMCYKnIzb1eslVOtWRqnnskxddgiaGBRTgm6JM,13,GV4FWa8rTwsYhKPOhkSHq26fOuHzoyUXEl8JZ1e7pXEwvv8,5,Gtb0oskEsPu9DigUwzZFLyKsVRCpVtdG5kPEPAZEZqC92n0,3,UsUFBteSjpqbHP5iBy4Hrtz6-I6PWGxeVKhESuBXlb544DDo7Jf1kZoehw,15,Gm9gI0PDk5q4ZJcuEtlLukxHd9CkNRJ_bKMoI6HdQ7zkGU8,111,119,163,-1,246,68,B_zxwxloXBeRVdwKjg7vpKSsKQ50sRpWi7hmb3UoeVObAfYqtNaGWRHP_Q,27,BjYUi1tyVDyqhBTTTSWy-UEI7fJCPY-qT7hCRXjbbuzDZtw,80,b7tJTNkp3xzWCyiplBc_WWZzxwvGi0i707bAOpjrsAKpyUk,517,ZwyYC9lTBiIIbzkLtfE3gMLbwr_9EcTM-QE9e5v7LPyh_oRr-ako3E5PDg,429,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,12,887,267,350,39,221,1,5,22,1,0,2,1,0,1,1,1,2,2,0,0,2,0,0,1
KOREA,9KJa7jSjvbA8C4Cclp2t2q3h4LSBc_jnJTpR4EqpJ-P1pEVNBJj--9I1Xw,114,7EVFeC56UA5ABYer3Fg5YvFEhBMW62GXI48Vlr8i0r5Hee4s,80,orfEYogY8Ki5oFTH9b938vZFTGuFrvqonTPjuKssd1YbW5s,163,taVRhamt5iAZhG9ea4vRrX7DOYE0oeYVmmfWIRDGnmU_XA0,895,fySksmBrOJPpG30pl8mo5NKu26LUjW25oGtriXwcx3HySAoD6aNkQQSNIQ,111,103,-1,350,-1,-1,6a6hDTpUjLAjRuuEJ79MCHsCVm_qHivYD4L1c6aMr266YO7W0SQueLew8Q,24,GV4FWa8rTwsYhKPOhkSHq26fOuHzoyUXEl8JZ1e7pXEwvv8,76,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,777,9ysu0YbkMgrpLS-E4GIqOquI7Xy5F8M4ZbNT5ZcR2Cbypmc,110,IYXGPOD9RlORkebg-6qm1nfHmuMG8KOpoJEpun4PcTtmWg1wiasJeari7A,12,429,-1,7,268,119,0,28,36,0,1,2,0,2,0,0,5,9,1,0,1,1,0,1,1
KOREA,JwXApq3cR7TQ4rveQk5-_k7qIRlO5YOanEDp94P-QizDUQ0,19,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,64,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,7,EZ-7Joq5tcubmZj4rJEfLL0IoUMzvUIXevVctL0Vb3VpkXJZLwf3wmuWHA,221,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,117,266,-1,163,429,55,MJFBGyMPyeLlZerWHitdHUrEBWvr95TaQ2XvzPO85wbvX8g,24,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,80,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,268,lhTGXwclX7jr-nYbvC1dwC4LaHBJhddgLzqhzO-GeMu62TV1wvvDwzrIUQ,15,AhuI1rIIZHqHCaXknwqVZ6920obHJAOqgVXs-_NWKH4JOTw,147,78,-1,-1,-1,350,0,44,30,0,2,2,0,1,0,0,7,9,0,1,1,0,1,1,1
KOREA,J0ySfQJalchSQwsygaduZf9FNntvRr_C7g1ggdzClMo2WbGDcgv-1TCE9Q,887,agy7tVJmthI4QFrgcC_GjBbhdd0juuBeCIIRwH-sS0AM1ek,429,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,84,EZ-7Joq5tcubmZj4rJEfLL0IoUMzvUIXevVctL0Vb3VpkXJZLwf3wmuWHA,78,MPICK78LwwK3BBW0mkGbn11-IJQiLYkPimXH2c5xufj2ccE,888,-1,895,24,-1,-1,MJFBGyMPyeLlZerWHitdHUrEBWvr95TaQ2XvzPO85wbvX8g,23,5apL2jFu3piZFhNmhuB1MheKW82Rmw1IGmWfuv-AtwfB36Y,33,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,517,V6Fp9BQwofuRoeIin6Y5Nz5kJRp2vHGIvZUsi4AQkqDO1NR06X8pyiVEcA,523,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,117,268,62,-1,350,221,1,32,20,0,2,0,1,0,1,0,8,4,0,1,0,0,2,0,0
KOREA,J0ySfQJalchSQwsygaduZf9FNntvRr_C7g1ggdzClMo2WbGDcgv-1TCE9Q,887,CbGZr8alji-6EHrUjgHXcsqr6cqVMT00al1DoTGY4DddS-s-rAAj076tRQ,76,0NcNkChIAYny5ml1-6BihFGi4m4jhbFW4CHE1a7uSKxzF8w,555,V6Fp9BQwofuRoeIin6Y5Nz5kJRp2vHGIvZUsi4AQkqDO1NR06X8pyiVEcA,15,bi1v76Bv4KAywuUPoVgr12ECwmh5Mk3pxLQIbz8EY1-Z4WFuGolESlW66w,32,78,7,24,236,429,6a6hDTpUjLAjRuuEJ79MCHsCVm_qHivYD4L1c6aMr266YO7W0SQueLew8Q,114,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,64,4LA5fIM-46MHikzB4JE6iFFWEcD97XPGi5mUHSdRp4H4uOM,517,0RsNAi20aV2ht18YzhiOSW7G5KWqQWdHDRUP9HiXRbwBybw,221,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,117,78,429,350,-1,119,0,10,16,1,0,1,0,1,1,0,1,1,2,0,0,2,0,0,1
KOREA,JjJZN1vi7tfk_inTlS-XrOYglfRXG9JFQLtyvVOf3-8qhzA,166,4V72isCfHiIvdPa3D9wJh4s-xf1zO971w3SsRm10cPfwJK7EUlSWr4T9Ww,121,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,517,Smal497bR-1yPYJ9oOUET41XCLTASy3VEJYK3FnrGhxPYFTPpr_B4Vq3HA,895,AhuI1rIIZHqHCaXknwqVZ6920obHJAOqgVXs-_NWKH4JOTw,350,-1,-1,62,142,429,WUg-E1-A-kM0viQw4Ywmi9Ruu_aKc-3ofMdOXyR8OfLgaZ0uMmT60IE0eg,221,4jV3fRIVGSuPRSZfhKrIwBa70vOdPid-Yvk8syTPObw4qWM,80,agPlGU0Gmxu5kULSP8vs9YrZoaWEqnCghvEo9QqQitn1oekZpRPYUS5tJg,268,IxZP4Ael0N6XJxlgz9uSvGWXTTw_s8mjT5vbhzFWKq7gFdY,85,heoSztW2o4wmrhRytb5FH71n_REQ8BwyLzEZKbP5TpAQcNE,111,-1,39,78,15,119,0,26,43,0,2,3,0,2,0,0,7,7,0,1,1,1,0,1,1
KOREA,B_zxwxloXBeRVdwKjg7vpKSsKQ50sRpWi7hmb3UoeVObAfYqtNaGWRHP_Q,68,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,64,lzGPo1GEpcrZuv5vt97yvFeuCR1Plg8SQti2aFeoU15bgAk,517,Z6az42qDj-IluhYlKwLE_ZFEVjunqus0Mj1h-t4NnQi_WadKO8IyJEqVBA,236,SZwMFG5WKK9d10xZnHacaEZYf9ISHJZasa6EWXOg5uRyJKLPirUo1ZdVGw,267,555,887,119,22,78,LvDuDQTaQIqt_qzhRVkgrmys32d07_imnvrYhTlmiP-XJ8DqbDqH2LF-Jg,23,FIARgwmHlatM4_iqTHpp41jxe7oVPRd1gpwDkEiPRvaQYrQ,44,47c5b2qts8892pqp5y2pA8DWi7U5D8FXa4d_-KTJj-wy6s0,39,0LeE3wGsWaEsGYpxoF6Rh72bHnE2rFnVDYa242zruDuge0KtpQt949WU9g,523,atdbq_fSK5jSzvjl3HAbGFQq56ggFBsBi36zDncLOlgRWt5B_ZCGIbcvUg,117,15,24,7,107,119,0,23,29,1,0,2,1,0,2,1,1,4,1,0,1,2,0,0,1
KOREA,n1wfdOJvErRcMNxFJC1Fc4cmUnp6UJUvdFyUVbkqwMx7Q3E,58,M94yhFs5C4eGl9STUwlZS3OGVAICAOciwYdOxsYx5yprshroQbQAaI3clQ,104,O7ueUD84S0BvR_S09se2OR5k9CW_sf-QeEhPbO13sFLakUVbn4seK-ZqiA,163,NkZ4x09h94WkFBZ6JroI5lkcrKs-2zELE2Zb0CTzRcB5l35TFWhP216RcA,15,BbAAhsUWg2265fg_lmLsQq7MNSVl1E3PJA5VpJT25MpiOUJm,89,238,429,119,91,-1,eTRhu2QE3-KbaaO6q_McE2N4ApWbkxBc8YB4R5HxfQsngK4,517,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,76,PiGyD6mPQU92NfhQDpSnMd59lWkQgAPceYw5bVZOYZXBy4FVVqdg8YlqdQ,234,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,29,lhkf2v0fYl36ZBjGd4_gXt2nYLzI-nGqW3a9fxZKylYh2Ed6R9h9vGTnvg,12,895,78,119,777,-1,1,5,19,0,1,0,1,0,1,1,0,3,2,0,0,2,0,0,1
KOREA,LThHb84Jl3pmtodBlTuIBnT-4F8J5V1R6zBKZklA366LOuM,13,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,64,O7ueUD84S0BvR_S09se2OR5k9CW_sf-QeEhPbO13sFLakUVbn4seK-ZqiA,68,OsE7cm6o7zga50PcRypXsYIC5QbODo7m_EGMj_6vboV8X74,15,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,350,119,78,24,72,895,FCqozRTZJGtBNoRhbPmKbR4E6Pyl_9ijUN8JxRqSDwxJsFU,113,P1O6DWcXiQxoD3J-hUFQNHSqoQDoBFj2nTi6Hu2iU5EBqfPE,234,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,268,kr8x6O8oJ96c_t3kMwFDrbruWSftoukVfYHDul9t_9Sa48-5JpQrzMUZAA,221,zMuDZ0K6WHBRtkJIFpUSa_GbVq-k9ee3GAlZPv_gEXOizVqFkMzhJ73sFw,117,429,777,119,30,887,1,23,24,1,1,2,0,1,1,1,2,3,2,0,0,2,0,0,0
KOREA,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,268,moWQcTT_aSvX1LgqukzOcKhdvu9rkLfAqvmjQyX9h9sRbi2_7sfEjk3ipQ,91,agPlGU0Gmxu5kULSP8vs9YrZoaWEqnCghvEo9QqQitn1oekZpRPYUS5tJg,517,O7ueUD84S0BvR_S09se2OR5k9CW_sf-QeEhPbO13sFLakUVbn4seK-ZqiA,221,bi1v76Bv4KAywuUPoVgr12ECwmh5Mk3pxLQIbz8EY1-Z4WFuGolESlW66w,350,777,429,120,-1,-1,R7hxTKKpmV9cVBEc3IQfQQljP9weJF24mjzyWT0zAymHe-7L,150,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,76,sKEl_i6VZMCB7aE7NbSwwxEvCuY6Cf5b-uZVQZD4yCrxbLdBsuTWgP-PlQ,238,gRAACfC2nCztykyzPBsW6-P6Jm8pBukXmi5DofSfKmCh9xk,119,RNes9apiHhkv-PWJe1lmhbGH5MCwqQaad24lc6-K5DtDYUs,555,107,58,78,24,236,1,9,23,0,1,0,1,0,1,1,0,3,2,0,0,2,0,0,1
KOREA,L5YwtV1QHTc_qdX5j_9We5pxvl6xZZDQY2NZMr-zkFwu5NE,41,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,64,Gtb0oskEsPu9DigUwzZFLyKsVRCpVtdG5kPEPAZEZqC92n0,142,55z0FSL8EycNZW2mfi-IFG7bqKpoVyQY89B8zA20AzS6u-Q,221,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,89,30,78,429,-1,246,R7hxTKKpmV9cVBEc3IQfQQljP9weJF24mjzyWT0zAymHe-7L,10,t6ZCeTaEOrU5cBljp4l2Jf0d4PcPv2CpjOWAMX98Opq3XL4a,5,4ePrH6xHn5R9cBl8BKnrVxa095ZGiYa2GG3p2vQuWUoQFp8,517,N5hzgznewnbLmU9n4y9pcqWZXnKX1BYLTcpNrqM4Qd1UM8O44X4wrICwBA,157,cpbI-YrUWRmW9pqj_VgCvTIn_t__EstDs7d-jlWt44bdj_4,235,429,15,13,24,350,0,49,24,0,1,0,0,2,0,0,9,1,2,0,0,0,1,0,0
KOREA,Tx5p5q4af3CF8ckXbeZCZk4-RD8WepIX3KU1NzF5BS5swQmUCko_rRsPCA,58,pFKMcY9e8lNe-Hl8x1iJiSobE0hLubxeqSo5GDKYTuodMGc,64,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,517,AB8EyVl7cK1rGMrY9cTuADCGmt0JrHeSXs7AvoD88DUETd8,51,iExmfuY1UrMV869x3gkCYZbfYQimsXIlwFSiYiZD-jbav7s9ZbVUFjmHBg,43,157,268,895,429,-1,5A4WJpFsCzkRoVDHzNAVO6bre5LRlLSlu5bDjX2oBOs9qKE,887,EV23s0Fe5ptC8cyk1148besP5YnAtguSS9golPxZRwvwEyo,80,46HqVBe3XgvIxzcesjHr-ZDzZCzl971x4NStYOFQlQgAbuw,7,55z0FSL8EycNZW2mfi-IFG7bqKpoVyQY89B8zA20AzS6u-Q,523,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,412,-1,55,429,-1,78,1,6,23,1,0,1,0,1,0,1,0,3,2,0,0,2,0,0,1
KOREA,_Xr2o7MCdAg8IlJPofjjCu4EQgOrqDkfuTfLrvIbZOvbkUSbUprr2DfoFw,876,TAwON5d2CVH7-8IGb5WVOTGWahBzh8BLXHwg_S-JoYVYdZU,80,NToo4fFEKapghvABs2hgR-G6xe73aqSHdl5wjNPJIlvPkWZGeiJyWVIk_A,142,6-XOMQa25lKY7-c8OSWf1SzW6WsnZ1YGTn68ZLI7kOwjrB0bZCer52gsLg,29,jaGm53bwE3u8FIwghvjhfGsYZDMYiMXlGCpcFgcPbN7Nsjekydowsb-3oQ,117,350,-1,555,711,64,7tsaQ7CRVdRMes-itKCeW1HIlRwMAvFel4y66f2j1b-9tuc,114,-5GdjzxrH_MEqTzDOaROXkkODO5Gjzn585b1f9BenWuui0k,120,jwbH_eALJbWU3Dm6gWtC_4YOp7js-PscDmdv8sPQG1KOe_jktU2pDh2ppg,61,5Fqo-Q902sF4j3DtsORPEPX8ylU8GWA2cd0jn_SxmtFydzY,236,axwzA_MjQ-RvFoPc7sbP_Id9_0bR5FUAegxkLXobP1-uBoY,267,163,7,-1,-1,119,1,22,30,1,0,2,0,2,0,1,2,10,2,0,0,1,0,2,1
KOREA,Lb21XpizdiXnklIkXqLYM4S7Awoy5VJbSsoDWOqSKJsfn_IUbCQII1fpWQ,164,-5GdjzxrH_MEqTzDOaROXkkODO5Gjzn585b1f9BenWuui0k,163,1mk2mDV44FKv10X0V2Fh_--b7iT1JRrSugOJPVo2wKFUeh4,84,WbWwTCRwwAC42XEB4WMkD5Wl-MSyDm0v8zT478y6pTGYgk6eKFZVOJ8lYw,157,axwzA_MjQ-RvFoPc7sbP_Id9_0bR5FUAegxkLXobP1-uBoY,12,91,-1,-1,-1,7,ESHhIkY2-LcwYsnYNnulRK_pWT077mC2XSq1YF3wRFDWoUi66ra5FfI27A,114,FIDPS-dchzMsd-L9NGBzR7Al-r4SjGbiAJOrCuAqhuQ8-Q7lsUfwVEOhLg,80,NToo4fFEKapghvABs2hgR-G6xe73aqSHdl5wjNPJIlvPkWZGeiJyWVIk_A,142,G6hTivnqW0eSTRSMcNLLnNpcq6q4B2ez5EVCLRSlCpCDaVR5X9orzU3vvQ,15,VAsD3_3pNpav7G8dei-uSNH7ScOhBcPrRDV0q8zGY82VDBI,43,41,887,-1,119,711,1,14,29,1,0,2,0,2,0,1,2,4,2,0,0,2,0,0,1
KOREA,e3_6QwTYH1qf6AIwBfWj7BaGA5u2GtzgvOjVB9nY2WXQK4uK4ZWWEzWm2g,163,G3mo1Juwm-1w6AIYFlR1T3uQkK-4LoGFyZJXBLA7fvIuE2crt8h6rYXn2w,64,KlXia53YVMXfo4LCkoMDg4hmX84xWF1cNX0KG-6Alt_FzCU,266,G6hTivnqW0eSTRSMcNLLnNpcq6q4B2ez5EVCLRSlCpCDaVR5X9orzU3vvQ,81,jHiq1vxmtKYzLFN-dWHZEgbnC2NEVDnroZj6BfGTTmLJlNcRvA9hSSaOLw,111,7,119,246,86,62,axwzA_MjQ-RvFoPc7sbP_Id9_0bR5FUAegxkLXobP1-uBoY,27,oFI5kgNLhzRsSzauQaNmS5dzm0uU0lmjCXvvkF56TjOwLCQ,80,cGFOdvnvbhbhizNMerPdHDISfdI_-pBJSAwbvvunHoxqeSq7JIc1uqBLaw,103,3i4eOOLC4YHmehkAtuFf5dqy0Gx7BK4VEdc26-MPir19gpM,429,Ehqos60NYqHitmKxUbr96_J2leH-ccTTkQmRxqKhU0lUcA,89,15,68,-1,887,555,1,40,25,1,2,1,0,1,0,0,7,4,1,0,1,0,1,0,0
